id,name__en,name,wikipedia__en,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Oxforddnb,identifier__Munzinger,family_name,identifier__MusicBrainz,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,name__fa,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,original_wikiname,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,identifier__BNF,identifier__CANTIC,twitter,wikipedia__nl,identifier__FIFA,occupation,name__cy,name__hu,website,facebook,identifier__FAST,name__nds,name__vmf,name__eu,name__my,wikipedia__eu,wikipedia__my,identifier__Britannica,identifier__google_knowledge,wikipedia__enwikiquote,name__ky,wikipedia__ky,identifier__NLAtrove,name__br,name__co,name__ro,name__ty,name__sco,name__pa,wikipedia__pa,wikipedia__sco,wikipedia__simple,name__cs,identifier__bigenc_ru,identifier__snac,identifier__quora,name__qu,name__et,name__eo,name__is,name__hak,name__mk,name__be_tarask,name__ne,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__nan,name__be,name__he,name__lv,name__li,name__yue,name__sa,name__war,name__bg,name__mr,name__km,name__kk,name__sr,name__new,name__si,name__la,name__mg,name__lzh,name__pnb,name__wuu,name__yi,name__ur,name__ba,name__ka,name__sd,name__tt,name__vo,name__hy,name__lb,name__lo,name__mn,name__te,name__gu,name__gl,name__ast,name__el,name__kn,name__zh_mo,name__zh_my,wikipedia__arwikiquote,wikipedia__ast,wikipedia__ba,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cy,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__et,wikipedia__gu,wikipedia__hak,wikipedia__he,wikipedia__hu,wikipedia__hy,wikipedia__is,wikipedia__ka,wikipedia__kk,wikipedia__km,wikipedia__kn,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__lo,wikipedia__lv,wikipedia__mg,wikipedia__mk,wikipedia__mn,wikipedia__mr,wikipedia__ne,wikipedia__new,wikipedia__nn,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__pnb,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sa,wikipedia__sd,wikipedia__sr,wikipedia__te,wikipedia__thwikiquote,wikipedia__tt,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_classical,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikiquote,identifier__IMDB,identifier__NDL,identifier__NNDB,identifier__wikitree,identifier__CSPAN,name__sk,name__yo,name__lt,name__ckb,name__fo,name__kl,name__uz,wikipedia__ckb,wikipedia__eowikinews,wikipedia__lt,wikipedia__uz,wikipedia__yo,identifier__OLID,name__lmo,identifier__ioc_athlete,identifier__NLA,identifier__NPG,identifier__britishmuseum,identifier__NLI,instagram,wikipedia__si,identifier__GTAA,wikipedia__itwikiquote,name__so,name__bs,name__ace,wikipedia__ace,wikipedia__bswikiquote,wikipedia__so,wikipedia__trwikiquote,identifier__nyt_topic,wikipedia__gl
Q5984464,"Ibrahim Ali","Ibrahim Ali","Ibrahim Ali (Malaysia)",,male,,313416017,,,184879604,1957-01-25,,/m/09rxcw4,Ibrahim,,,,,,"Ibrahim Ali","Ibrahim Ali","Ibrahim Ali",,"Ibrahim Ali",,,,,"Ibrahim Ali",,,,,,"依布拉欣",,,,,,,,,,,,"Ibrahim Ali","ابراهیم علی",,,"ابراهیم علی",,,"Ibrahim Ali (Malaysia)",,,,,,"Ibrahim Ali (Malaysia)",,,,,,,,"依布拉欣阿里","Ibrahim Ali (Malaysia)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16940016r,,,,,politician,,"Ibrahim Ali",,,,,,,,,,,,"Ibrahim Ali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6084762,"Ismail Kassim","Ismail Kassim","Ismail Kassim",,male,,,,,,1959-10-02,,,Ismail,,,,,,"Ismail Kassim",,"Ismail Kassim",,,,,,,"Ismail Kassim",,,,"Ismail Kassim",,"伊斯玛依",,,,,,,,,"Ismail Kassim","Ismail Kassim","Ismail Kassim","Ismail Kassim",,,,,,,,,,,,,"Ismail Kassim",,,,,,,,"伊斯玛依","Ismail Kassim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6084858,"Ismail Sabri Yaakob","Ismail Sabri Yaakob","Ismail Sabri Yaakob",https://upload.wikimedia.org/wikipedia/commons/7/78/DSIS2.jpg,male,,,,,,1960-01-18,,,Ismail,,,,,,"Ismail Sabri Yaakob","Ismail Sabri Yaakob","Ismail Sabri Yaakob",,"Ismail Sabri Yaakob",,,,,"Ismail Sabri Yaacob",,,,"Ismail Sabri Yaacob",,"依斯迈沙比礼",,"Ismail Sabri Yaakob","Ismail Sabri Yaakob",,,,,,"Ismail Sabri Yaacob","Ismail Sabri Yaacob","Ismail Sabri Yaacob","Ismail Sabri Yaakob",,,,,,,"Ismail Sabri Yaakob",,,,,,"Ismail Sabri Yaacob",,,,,,,,"依斯迈沙比里","Ismail Sabri Yaakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,"Ismail Sabri Yaakob",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6118556,"Jacob Dungau Sagan","Jacob Dungau Sagan","Jacob Dungau Sagan",https://upload.wikimedia.org/wikipedia/commons/7/79/Jds269.jpg,male,,,,,,1946-09-26,,,Jacob,,,,,,"Jacob Dungau Sagan",,"Jacob Dungau Sagan",,"Jacob Dungau Sagan",,,,,"Jacob Dungau Sagan",,,,"Jacob Dungau Sagan",,"耶谷东高沙甘",,,,,,,,,"Jacob Dungau Sagan","Jacob Dungau Sagan","Jacob Dungau Sagan","Jacob Dungau Sagan",,,,,,,"Jacob Dungau Sagan",,,,,,"Jacob Dungau Sagan",,,,,,,,"耶谷东高沙甘","Jacob Dungau Sagan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6127705,"Jamaluddin Jarjis","Jamaluddin Jarjis","Jamaluddin Jarjis",https://upload.wikimedia.org/wikipedia/commons/1/1a/Barack_Obama_and_Jamaluddin_Jarjis.jpg,male,,,,,,1951-05-25,2015-04-04,,,,,,,,"Jamaluddin Jarjis","Jamaluddin Jarjis","Jamaluddin Jarjis",,"Jamaluddin Jarjis",,"ジャマルディン・ジャリス",,,"Jamaluddin bin Mohd Jarjis",,,,,,"贾玛鲁丁查吉",,,,,,,,,,,,"Jamaluddin Jarjis",,,,,"Jamaluddin Jarjis",,"Jamaluddin Jarjis",,,"ジャマルディン・ジャリス",,,"Jamaluddin bin Mohd Jarjis",,,,,,,,"贾玛鲁丁查吉","Jamaluddin Jarjis",,,,,,,,,,,,,"Jamaluddin Jarjis",,,,,,,,,,,,,,,,,,,"Jamaluddin Jarjis",,,,,,,engineer,"Jamaluddin Jarjis","Jamaluddin Jarjis",,,,,,,,,,,,,,,,,,,,,,,,"Jamaluddin Jarjis","Jamaluddin Jarjis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Jamaluddin Jarjis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6132446,"James Dawos Mamit","James Dawos Mamit","James Dawos Mamit",,male,,,,,,,,/m/0bmjgbd,James,,,,,,"James Dawos Mamit",,"James Dawos Mamit",,"James Dawos Mamit",,,,,"James Dawos Mamit",,,,"James Dawos Mamit",,"詹姆士道达沃斯",,,,,,,,,"James Dawos Mamit","James Dawos Mamit","James Dawos Mamit","James Dawos Mamit",,,,,,,"James Dawos Mamit",,,,,,"James Dawos Mamit",,,,,,,,"詹姆士道达沃斯","James Dawos Mamit",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6147742,"Jamil Khir Baharom","Jamil Khir Baharom","Jamil Khir Baharom",https://upload.wikimedia.org/wikipedia/commons/5/58/Jamil_Khir_Baharom.jpg,male,,,,,,,,,Jamil,,,,,,"Jamil Khir Baharom","Jamil Khir Baharom",,,"Jamil Khir Baharom",,,,,"Jamil Khir Baharom",,,,"Jamil Khir Baharom",,,,,,,,,,,"Jamil Khir Baharom","Jamil Khir Baharom","Jamil Khir Baharom",,,,,,,,"Jamil Khir Baharom",,,,,,"Jamil Khir Baharom",,,,,,,,,"Jamil Khir Baharom",,"賈米爾",,"贾米尔",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6155600,"Mustapa Mohamed","Mustapa Mohamed","Mustapa Mohamed",https://upload.wikimedia.org/wikipedia/commons/9/91/Mustapa_Mohamed_in_CNBC-supply_chains_-_World_Economic_Forum_on_East_Asia_2012_crop.jpg,male,,,,,,1950-09-25,,,,,,,,,"Mustapa Mohamed","Mustapa Mohamed","Mustapa Mohamed",,"Mustapa Mohamed",,,,,"Mustapa Mohamed",,,,"Mustapa Mohamed",,"慕斯达法莫哈末",,,,,,,,,"Mustapa Mohamed","Mustapa Mohamed","Mustapa Mohamed","Mustapa Mohamed",,,,,,,"Mustapa Mohamed",,,,,,"Mustapa Mohamed",,,,"Mustapa Mohamed",,,,"慕斯达法莫哈末","Mustapa Mohamed",,"穆斯塔法穆罕默德",,,,"慕斯達法穆罕默德",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,economist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6176610,"Jelaing Mersat","Jelaing Mersat","Jelaing Mersat",,male,,,,,,1948-12-31,,/m/0bs7h5m,,,,,,,"Jelaing Mersat",,,,"Jelaing Mersat",,,,,"Jelaing anak Mersat",,,,,,"惹拉因末萨",,,,,,,,,,,,"Jelaing Mersat",,,,,,,"Jelaing Mersat",,,,,,"Jelaing anak Mersat",,,,,,,,"惹拉因末萨","Jelaing Mersat",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6217260,"Johari Abdul","Johari Abdul","Johari Abdul",,male,,,,,,1955-05-25,,/m/09rvdjf,,,,,,,"Johari Abdul",,,,"Johari Abdul",,,,,"Johari Abdul",,,,"Johari Abdul",,"佐哈里阿都",,,,,,,,,"Johari Abdul","Johari Abdul","Johari Abdul","Johari Abdul",,,,,,,"Johari Abdul",,,,,,"Johari Abdul",,,,,,,,"佐哈里阿都","Johari Abdul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6282909,"Joseph Entulu Belaun","Joseph Entulu Belaun","Joseph Entulu Belaun",,male,,,,,,1954-06-08,,/m/0brzc33,Joseph,,,,,,"Joseph Entulu Belaun",,"Joseph Entulu Belaun",,"Joseph Entulu Belaun",,,,,"Joseph Entulu Anak Belaun",,,,"Joseph Entulu Anak Belaun",,"佐瑟恩杜鲁",,,,,,,,,"Joseph Entulu Anak Belaun","Joseph Entulu Anak Belaun","Joseph Entulu Anak Belaun","Joseph Entulu Belaun",,,,,,,"Joseph Entulu Belaun",,,,,,"Joseph Entulu Anak Belaun",,,,,,,,"佐瑟恩杜鲁","Joseph Entulu Belaun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6286795,"Joseph Salang Gandum","Joseph Salang Gandum","Joseph Salang Gandum",,male,,,,,,1950-01-01,,/m/0bs1_d1,Joseph,,,,,,"Joseph Salang Gandum",,"Joseph Salang Gandum",,"Joseph Salang Gandum",,,,,"Joseph Salang Gandum",,,,"Joseph Salang Gandum",,"佐瑟沙朗",,,,,,,,,"Joseph Salang Gandum","Joseph Salang Gandum","Joseph Salang Gandum","Joseph Salang Gandum",,,,,,,"Joseph Salang Gandum",,,,,,"Joseph Salang Gandum",,,,,,,,"佐瑟沙朗","Joseph Salang Gandum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6315618,"Juslie Ajirol","Juslie Ajirol","Juslie Ajirol",,male,,,,,,1953-10-15,,,,,,,,,"Juslie Ajirol",,,,"Juslie Ajirol",,,,,"Juslie Ajirol",,,,,,"朱斯里",,,,,,,,,,,,"Juslie Ajirol",,,,,,,"Juslie Ajirol",,,,,,"Juslie bin Ajirol",,,,,,,,"朱斯里","Juslie Ajirol",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6323788,"K. Pathmanaban","K. Pathmanaban","K. Pathmanaban",,male,,,,,,1937,2001,,K.,,,,,,,,,,,,,,,"K. Pathmanaban",,,,"K. Pathmanaban",,,,,,,,,,,"K. Pathmanaban","K. Pathmanaban","K. Pathmanaban","K. Pathmanaban",,,,,,,,,,,,,,,,,,,,,,"K. Pathmanaban",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6323953,"K. S. Nijhar","K. S. Nijhar","K. S. Nijhar",,male,,,,,,,,,K.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"K. S. Nijhar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6356078,"Kamaruddin Jaafar","Kamaruddin Jaafar","Kamarudin Jaffar",,male,,,,,,1951-11-03,,/m/09rt93g,,,,,,,"Kamaruddin Jaafar",,,,"Kamaruddin Jaafar",,,,,"Kamarudin Jaffar",,,,"Kamarudin Jaffar",,"卡玛鲁汀查华",,,,,,,,,"Kamarudin Jaffar","Kamarudin Jaffar","Kamarudin Jaffar","Kamaruddin Jaafar",,,,,,,"Kamaruddin Jaafar",,,,,,"Kamarudin Jaffar",,,,,,,,"卡玛鲁汀查华","Kamarudin Jaffar",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6373289,"Karpal Singh","Karpal Singh","Karpal Singh",https://upload.wikimedia.org/wikipedia/commons/2/2e/Karpal_Singh.jpg,male,,22062728,,nr99018899,,1940-06-28,2014-04-17,/m/03tszj,,,,,,,"Karpal Singh","Karpal Singh","Karpal Singh","करपाल सिंह","Karpal Singh",,,,,"Karpal Singh",,,,"Karpal Singh",,"卡巴星",,,"Karpal Singh",,,"கர்பால் சிங்",,,"Karpal Singh","Karpal Singh","Karpal Singh","Karpal Singh",,,"Karpal Singh",,,"करपाल सिंह","Karpal Singh",,,,,,"Karpal Singh",,,,,"கர்பால் சிங்",,,"卡巴星","Karpal Singh",,,,,,,,,,,,,,,,,,,,,,,"Category:Karpal Singh",,,,,,,,,,,,,,,,politician,"Karpal Singh","Karpal Singh",http://www.karpalsingh.net/,,434759,,,,,,,,,"Karpal Singh",,,,,,,,"Karpal Singh","ਕਰਪਾਲ ਸਿੰਘ","ਕਰਪਾਲ ਸਿੰਘ","Karpal Singh","Karpal Singh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6393946,"Kerk Kim Hock","Kerk Kim Hock","Kerk Kim Hock",,male,,,,,,1956-07-29,2017-08-09,,,,,,,,"Kerk Kim Hock","Kerk Kim Hock","Kerk Kim Hock",,,,,,,"Kerk Kim Hock",,,,"Kerk Kim Hock",,,,,,,,,,,"Kerk Kim Hock","Kerk Kim Hock","Kerk Kim Hock","Kerk Kim Hock",,,,,,,,,,,,,"Kerk Kim Hock",,,,,,,,,"Kerk Kim Hock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,"Kerk Kim Hock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6399454,"Khalid Abdul Samad","Khalid Abdul Samad","Khalid Abdul Samad",https://upload.wikimedia.org/wikipedia/commons/e/e1/Khalid_Samad_during_Kita_Lawan_rally_on_28_March_2015.jpg,male,,,,,,1957-08-14,,,Khalid,,,,,,"Khalid Abdul Samad",,"Khalid Abdul Samad",,"Khalid Abdul Samad",,,,,"Khalid bin Abdul Samad",,,,,,"卡立阿都沙末",,,,,,,,,,,,"Khalid Abdul Samad",,,,,,,"Khalid Abdul Samad",,,,,,"Khalid bin Abdul Samad",,,,,,,,"卡立阿都沙末","Khalid Samad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6474309,"Lajim Ukin","Lajim Ukin","Lajim Ukin",,male,,,,,,1955-06-15,,/m/0bmh4ky,,,,,,,"Lajim Ukin",,,,"Lajim Ukin",,,,,"Lajim Ukin",,,,"Lajim Ukin",,"拉京奥津",,,,,,,,,"Lajim Ukin","Lajim Ukin","Lajim Ukin","Lajim Ukin",,,,,,,"Lajim Ukin",,,,,,"Lajim Ukin",,,,,,,,"拉京奥津","Lajim Ukin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6513258,"Lee Chee Leong","Lee Chee Leong","Lee Chee Leong","https://upload.wikimedia.org/wikipedia/commons/6/69/Dato'_Lee_Chee_Leong.jpg",male,,,,,,1957-10-22,,,,,,,,,"Lee Chee Leong",,"Lee Chee Leong",,"Lee Chee Leong",,,,,"Lee Chee Leong",,,,"Lee Chee Leong",,"李志亮",,"Lee Chee Leong","Lee Chee Leong",,,,,,"Lee Chee Leong","Lee Chee Leong","Lee Chee Leong","Lee Chee Leong",,,,,,,"Lee Chee Leong",,,,,,"Lee Chee Leong",,,,,,,,"李志亮","Lee Chee Leong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,"Lee Chee Leong","Lee Chee Leong",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6514320,"Lee Kim Sai","Lee Kim Sai","Lee Kim Sai",,male,,,,,,1937-03-01,,,,,,,,,"Lee Kim Sai",,,,,,,,,"Lee Kim Sai",,,,"Lee Kim Sai",,"李金獅",,,,,,,,,"Lee Kim Sai","Lee Kim Sai","Lee Kim Sai","Lee Kim Sai",,,,,,,,,,,,,"Lee Kim Sai",,,,,,,,,"Lee Kim Sai",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6514401,"Lee Lam Thye","Lee Lam Thye","Lee Lam Thye",,male,,117048679,,n86079667,,,,,,,,,,,"Lee Lam Thye","Lee Lam Thye",,,,,,,,"Lee Lam Thye",,,,"Lee Lam Thye",,"李霖泰,",,,,,,,,,"Lee Lam Thye","Lee Lam Thye","Lee Lam Thye","Lee Lam Thye",,,,,,,,,,,,,"Lee Lam Thye",,,,,,,,,"Lee Lam Thye",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,"Lee Lam Thye",,,182199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
