id,name__en,name__nl,name__fr,name,wikipedia__en,gender,occupation,birth_date,given_name,original_wikiname,name__de,name__it,death_date,name__yo,wikipedia__yo,name__hu,identifier__NPG,identifier__hansard,identifier__VIAF,name__ca,wikipedia__ca,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__FAST,name__new,wikipedia__new,image,name__es,wikipedia__fr,name__sv,wikipedia__sv,name__nb,name__da,name__nn,wikipedia__de,name__cy,name__ru,wikipedia__ru,name__tr,wikipedia__no,wikipedia__tr,identifier__freebase,name__gl,wikipedia__it,name__zh_hant,name__zh_cn,name__dv,name__ja,wikipedia__dv,name__cs,name__eu,name__pl,wikipedia__pl,name__id,name__sk,name__el,name__hy,name__ar,wikipedia__ar,wikipedia__el,wikipedia__id,wikipedia__ja,wikipedia__sk,name__fa,name__sh,name__sr_el,name__sr_ec,name__sr,wikipedia__fa,wikipedia__sh,wikipedia__sr,name__he,wikipedia__simple,name__zh_hans,name__zh_hk,name__zh,name__fi,wikipedia__es,wikipedia__fi,wikipedia__nl,wikipedia__zh,identifier__Britannica,name__zh_sg,name__zh_tw,name__ko,name__ta,name__et,name__hi,name__pt,name__hr,name__lt,name__bn,name__en_ca,name__en_gb,name__pt_br,name__uk,wikipedia__bn,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__et,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__ko,wikipedia__lt,wikipedia__pt,wikipedia__ta,wikipedia__uk,name__ka,name__ms,name__vi,name__lb,name__oc,name__min,name__ml,name__mr,name__ne,name__la,name__pa,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__min,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__vi,name__br,name__eo,name__ksh,name__mk,name__sco,wikipedia__br,wikipedia__eo,wikipedia__ksh,wikipedia__sco,identifier__IMDB,website,twitter,name__io,name__de_ch,name__an,name__be,wikipedia__an,wikipedia__be,wikipedia__enwikinews,wikipedia__eu,wikipedia__io,identifier__GND,identifier__Munzinger,family_name,identifier__sycomore,name__nds,wikipedia__ruwikinews,identifier__GTAA,wikipedia__nn,identifier__NNDB,name__rw,name__be_tarask,name__bm,name__arz,wikipedia__arz,wikipedia__be_x_old,wikipedia__bm,wikipedia__plwikiquote,wikipedia__rw,identifier__snac,identifier__senatDOTfr,identifier__AlloCine,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,name__is,name__mg,wikipedia__is,wikipedia__mg,identifier__allmovie,name__diq,name__sl,wikipedia__sl,name__gd,wikipedia__gd,wikipedia__eswikisource,name__lv,wikipedia__lv,identifier__bigenc_ru,identifier__MusicBrainz,identifier__NKC,identifier__CANTIC,identifier__discogs,identifier__SFDb,identifier__SCOPE,identifier__DNF,name__qu,wikipedia__qu,name__af,name__ast,name__bar,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__OLID,identifier__BNE,second_surname,name__bg,name__kk,name__az,wikipedia__az,wikipedia__bg,wikipedia__kk,wikipedia__ro,identifier__NDL,name__se,wikipedia__se,facebook,identifier__quora,wikipedia__eswikiquote,identifier__GNC,identifier__nlg,name__so,name__th,wikipedia__arwikinews,wikipedia__so,wikipedia__th,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__leonore,name__bcl,name__mwl,wikipedia__bcl,wikipedia__mwl,wikipedia__srwikinews,identifier__Oxforddnb,wikipedia__hy
Q307114,"Abdirahman Ahmed Ali Tuur","Abdirahman Ahmed Ali Tuur","Abdirahman Ahmed Ali Tuur","Abdirahman Ahmed Ali Tuur","Abdirahman Ahmed Ali Tuur",male,politician,1931,"Abdur Rahman","Abdirahman Ahmed Ali Tuur","Abd-ar-Rahman Ahmad Ali Tur","Abdirahman Ahmed Ali Tur",2003-11-08,,,"Abdirahman Ahmed Ali Tuur",,,,"Abdirahman Ahmed Ali Tur","Abdirahman Ahmed Ali Tur",,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Tuur.jpg,"Abdirahman Ahmed Ali Tuur",,,,,,,"Abd-ar-Rahman Ahmad Ali Tur","Abdirahman Ahmed Ali Tuur","Абдирахман Ахмед Али Туур","Абдирахман Ахмед Али Туур",,,,/m/04n2m6j,,"Abdirahman Ahmed Ali Tur",,,,"アブドゥラフマン・アリ・トゥール",,,,"Abdurahman Ahmed Ali Tur","Abdurahman Ahmed Ali Tur",,,,,"عبد الرحمن أحمد علي الطور","عبد الرحمن أحمد علي الطور",,,"アブドゥラフマン・アフメド・アリ・トゥール",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabdiraxmaan Axmed Cali Tuur","อับดิเราะห์มาน อาห์เมด อาลี ตูร์",,"Cabdiraxmaan Axmed Cali Tuur","อับดิเราะห์มาน อาห์เมด อาลี ตูร์",,,,,,,,,,,,
Q3155411,"Ismail Mahmud Hurre","Ismail Mahmud Hurre","Ismail Mahmud Hurre","Ismail Mahmud Hurre","Ismail Mahmud Hurre",male,politician,,Ismail,"Ismail Mahmud Hurre","Ismail Mahmud Hurre",,,,,"Ismail Mahmud Hurre",,,,,,,,,,,,,,,"Ismail Mahmud Hurre","Ismail Mahmud Hurre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q319153,"Hassan Sheikh Mohamud","Hassan Sheikh Mohamud","Hassan Sheikh Mohamoud","Hassan Sheikh Mohamud","Hassan Sheikh Mohamud",male,politician,1955-11-29,Hassan,"Hassan Sheikh Mohamud","Hassan Sheikh Mohamud","Hassan Sheikh Mohamud",,,,"Hassan Sheikh Mohamud",,,,"Xasan Sheekh Maxamuud","Xasan Sheekh Maxamuud",,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/3/3c/Hassan_Sheikh_Mohamud_2013.jpg,"Hassan Sheikh Mohamud","Hassan Sheikh Mohamoud","Hassan Sheikh Mohamud","Hassan Sheikh Mohamud","Xasan Sheekh Maxamuud","Hassan Sheikh Mohamud",,"Hassan Sheikh Mohamud",,"Махмуд, Хасан Шейх","Махмуд, Хасан Шейх","Hasan Şeyh Mahmud","Xasan Sheekh Maxamuud","Hasan Şeyh Mahmud",/m/0lyz_x6,,"Hassan Sheikh Mohamud",,,,"ハッサン・シェイク・モハムド",,,,"Hassan Sheikh Mohamud","Hassan Sheikh Mohamud","Hassan Sheikh Mohamud",,"Χασάν Σεΐχ Μοχάμουντ",,"حسن شيخ محمود","حسن شيخ محمود","Χασάν Σεΐχ Μοχάμουντ","Hassan Sheikh Mohamud","ハッサン・シェイク・モハムド",,"حسن شیخ محمود",,,,,"حسن شیخ محمود",,,"חסן שייח' מחמוד",,,,"哈桑·谢赫·马哈茂德","Hassan Sheikh Mahmoud","Hassan Sheikh Mohamud","Hassan Sheikh Mahmoud","Hassan Sheikh Mohamud","哈桑·谢赫·马哈茂德",,,,"하산 셰흐 마하무드",,"Xasan Shiikh Maxamuud",,"Hassan Sheikh Mohamud",,"Hasanas Mohamudas",,,,,,,,,"Hassan Sheikh Mohamud",,"Xasan Shiikh Maxamuud",,"חסן שייח' מחמוד",,,"하산 셰흐 마하무드","Hasanas Mohamudas","Hassan Sheikh Mohamud",,,"ჰასან შეიხ მუჰამადი",,"Hassan Sheikh Mohamud",,"Xasan Sheekh Maxamuud",,,,,"Xasan Sheekh Maxamuud",,"ჰასან შეიხ მუჰამადი","Xasan Sheekh Maxamuud",,,,,,,"Xasan Sheekh Maxamuud",,"Hassan Sheikh Mohamud",,,,,,,,,,,,,,,,"Хасан Шэйх Махмуд",,"Хасан Шэйх Махмуд",,,,,,,,,"Категория:Хасан Шейх Махмуд",,,,,,,,,,,,,,,,,,,,,,,"Hassan Sheikh Mohamoud",,"Hassan Sheikh Mohamoud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Хасан Шейх Мохамуд",,,,"Хасан Шейх Мохамуд",,,,,,,,,,,"Xasan Sheekh Maxamuud","ฮัสซัน ชีค โมฮามุด","تصنيف:حسن شيخ محمود","Xasan Sheekh Maxamuud","ฮัสซัน ชีค โมฮามุด",,,,,,,,,,,,
Q3563291,"Mohamoud Mohamed Guled","Mohamoud Mohamed Guled","Mohamoud Mohamed Guled","Mohamoud Mohamed Guled","Mohamoud Mohamed Guled",male,politician,1954,Mohamed,"Mohamoud Mohamed Guled","Mohamoud Mohamed Guled",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mohamed Mohamud Guled","Mohamed Mohamud Guled",,,"Μοχάμουντ Μοχάμετ Γκακμοντέρ",,,,"Μοχάμουντ Μοχάμετ Γκακμοντέρ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3675842,"Abdirahman Saylici","Abdirahman Saylici","Abdirahman Saylici","Abdirahman Saylici","Abdirahman Saylici",male,politician,,,"Abdirahman Saylici","Abdirahman Saylici",,,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/4/4d/Flag_of_Somaliland.svg,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abdirahman Saylici",,,,,,,"Abdirahman Saylici",,,,,,,,,,,,,,,"阿居瓦門·斯納塞",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabdiraxmaan Saylici",,,"Cabdiraxmaan Saylici",,"ئەودرەهمان سایلج","Ewdirehman Saylici","Ewdirehman Saylici","Ewdirehman Saylici",,,,,,,,
Q380187,"Ahmed Mahamoud Silanyo","Ahmed Silanyo","Ahmed M. Mahamoud Silanyo","Ahmed Mahamoud Silanyo","Ahmed Mohamed Mohamoud",male,politician,1936,Ahmed,"Ahmed Mohamed Mohamoud","Ahmed Mohammed Mahamoud Silanyo","Ahmed Mohamed Mahamoud Silanyo",,,,"Ahmed Mohamed Mahamoud Silanyo",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/8/89/Ahmed_Mohamed_Mohamoud_Silanyo_-_Chatham_House_2010.jpg,"Ahmed Mohamed Mahamoud Silanyo","Ahmed M. Mahamoud Silanyo","Ahmed Mahamoud Silanyo","Ahmed Mahamoud Silanyo",,,,"Ahmed Mohammed Mahamoud Silanyo",,"Ахмед Силаньо","Силаньо, Ахмед","Ahmed Mahmud Silanyo",,"Ahmed Mahmud Silanyo",/m/08gm3g,,"Ahmed Mohamed Mahamoud Silanyo",,,,"アフメッド・シランヨ",,,,"Ahmed M. Mahamoud Silanyo","Ahmed M. Mahamoud Silanyo","Ahmed Mahamoud Silanyo",,"Αχμέτ Μ. Μαχαμούντ Σιλάνγιο",,"أحمد محمد محمود سيلانيو","أحمد محمد محمود سيلانيو","Αχμέτ Μ. Μαχαμούντ Σιλάνγιο","Ahmed Mahamoud Silanyo","アフメッド・シランヨ",,,,,,,,,,,"Ahmed Mohamed Silanyo",,,"艾哈迈德·穆罕默德·马哈茂德","Ahmed Mohamud Silanyo","Ahmed Mohamed Mahamoud Silanyo","Ahmed Mohamud Silanyo","Ahmed Silanyo","艾哈迈德·穆罕默德·马哈茂德",,,,,,"Axmed Maxamed Maxamuud",,,,,,,,,,,,,,,"Axmed Maxamed Maxamuud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Axmed Maxamed Maxamuud","อาห์เมด โมฮัมเหม็ด โมฮามุด",,"Axmed Maxamed Maxamuud (Siilaanyo)","อาห์เมด โมฮัมเหม็ด โมฮามุด","ئاهمەد م. ماهمود سلانیۆ","Ahmed M. Mahmud Silanyo","Ahmed M. Mahmud Silanyo","Ahmed M. Mahmud Silanyo",,,,,,,,
Q3860089,"Mohamed Aden Sheikh","Mohamed Aden Sheikh","Mohamed Aden Sheikh","Mohamed Aden Sheikh","Mohamed Aden Sheikh",male,writer,1936,Mohamed,"Mohamed Aden Sheikh","Mohamed Aden Sheikh","Mohamed Aden Sheikh",2010-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mohamed Aden Sheikh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4054464,"Abdirahman Jama Barre","Abdirahman Jama Barre","Abdirahman Jama Barre","Abdirahman Jama Barre","Abdirahman Jama Barre",male,politician,1937,,"Abdirahman Jama Barre","Abdirahman Jama Barre","Abdirahman Jama Barre",,,,"Abdirahman Jama Barre",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/e/e5/Abdulrahman_Jama_Barre.JPG,"Abdirahman Jama Barre",,,,,,,,,"Абдирахман Джама Барре","Абдирахман Джама Барре",,,,,,"Abdirahman Jama Barre",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4115398,"Aden Hashi Farah","Aden Hashi Farah","Aden Hashi Farah","Aden Hashi Farah","Aden Hashi Farah",male,politician,,,"Aden Hashi Farah","Aden Hashi Farah",,2008-05-01,,,"Aden Hashi Farah",,,,,,,,,,,,,,,"Aden Hashi Farah","Aden Hashi Farah",,,,,,,,,,,,,/m/027h681,,,,,,"アデン・ハシ・ファラー",,,,,,,,,,"آدم حاشى عيرو","آدم حاشى عيرو",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Aden Hashi Farah",,,,,,,,,,,,,,,,,,,,"Aden Hashi Farah",,,,,"Aden Hashi Farah",,,,,,,,,,,,,,,,,,,"Aden Hashi Farah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4117417,"Abdullahi Ahmed Addow","Abdullahi Ahmed Addow","Abdullahi Ahmed Addow","Abdullahi Ahmed Addow","Abdullahi Ahmed Addow",male,politician,1936-05-15,Abdullahi,"Abdullahi Ahmed Addow","Abdullahi Ahmed Addow",,,,,"Abdullahi Ahmed Addow",,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Abdullahi_Ahmed_Addow.jpg,"Abdullahi Ahmed Addow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"عبد الله أحمد أدو","عبد الله أحمد أدو",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cabdullaahi Axmed Caddoow",,,"Cabdullaahi Axmed Caddoow",,,,,,,,,,,,,
Q4205247,"Ahmed Yusuf Yasin","Ahmed Yusuf Yasin","Ahmed Yusuf Yasin","Ahmed Yusuf Yasin","Ahmed Yusuf Yasin",male,politician,1957,Ahmed,"Ahmed Yusuf Yasin","Ahmed Yusuf Yasin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ahmed Yusuf Yasin",,,,,,,"Ahmed Yusuf Yasin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Axmed yuusuf yasiin",,,"Axmed yuusuf yasiin",,,,,,,,,,,,,
Q4308866,"Mohamed Hashi","Mohamed Hashi","Mohamed Hashi","Mohamed Hashi","Mohamed Hashi",male,politician,,Mohamed,"Mohamed Hashi","Mohamed Hashi",,,,,"Mohamed Hashi",,,,"Mohamed Abdi Hashi","Mohamed Abdi Hashi",,,,,,,,,,"Mohamed Hashi",,,,,,,,,"Мухаммед Абди Хаши","Мухаммед Абди Хаши",,,,,,,,,,"モハメド・アブディ・ハシ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maxamed Cabdi Xaashi",,,"Maxamed Cabdi Xaashi",,,,,,,,,,,,,
Q452801,"Ahmed Abdulahi Waayeel","Ahmed Abdulahi Waaye","Mohamed Abdullahi Waayel","Ahmed Abdulahi Waayeel","Ahmed Abdulahi Waayeel",male,politician,"",Ahmed,"Ahmed Abdulahi Waayeel","Mohamed Abdullahi Waayel",,2009-12-03,,,,,,,,,,,,,,,,,,,,,,,,,"Mohamed Abdullahi Waayel","Ahmed Abdulahi Waayeel",,,,,,/m/09gl9yr,,,,,,"モハメド・アブドラヒ・ワエレ",,,,,,,,,,,,,,"モハメド・アブドラヒ・ワエレ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664939,"Abdi Farah","Abdi Farah","Abdi Farah","Abdi Farah","Abdi Farah",male,politician,,Abdi,"Abdi Farah","Abdi Farah","Abdi Farah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664947,"Abdi Mohamed Ulusso","Abdi Mohamed Ulusso","Abdi Mohamed Ulusso","Abdi Mohamed Ulusso","Abdi Mohamed Ulusso",male,politician,1958-07-01,Abdi,"Abdi Mohamed Ulusso","Abdi Mohamed Ulusso","Abdi Mohamed Ulusso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664954,"Abdi Shire Warsame","Abdi Shire Warsame","Abdi Shire Warsame","Abdi Shire Warsame","Abdi Shire Warsame",male,politician,,Abdi,"Abdi Shire Warsame","Abdi Shire Warsame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664960,"Abdiaziz Nur Elmi Koor","Abdiaziz Nur Elmi Koor","Abdiaziz Nur Elmi Koor","Abdiaziz Nur Elmi Koor","Abdiaziz Nur Elmi Koor",male,politician,,,"Abdiaziz Nur Elmi Koor","Abdiaziz Nur Elmi Koor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664973,"Abdikarim Egeh Gulaid","Abdikarim Egeh Gulaid","Abdikarim Egeh Gulaid","Abdikarim Egeh Gulaid","Abdikarim Egeh Gulaid",male,politician,,,"Abdikarim Egeh Gulaid","Abdikarim Egeh Gulaid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664983,"Abdilwali Hersi Abdille Indhaguran","Abdilwali Hersi Abdille Indhaguran","Abdilwali Hersi Abdille Indhaguran","Abdilwali Hersi Abdille Indhaguran","Abdilwali Hersi Abdille Indhaguran",male,politician,1969,,"Abdilwali Hersi Abdille Indhaguran","Abdilwali Hersi Abdille Indhaguran",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664989,"Abdurahman Abdullahi","Abdirahman Abdullahi Baadiyow","Abdirahman Abdullahi Baadiyow","Abdurahman Abdullahi","Abdirahman Abdullahi Baadiyow",male,politician,1954,,"Abdirahman Abdullahi Baadiyow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664991,"Abdirahman Ahmed","Abdirahman Ahmed","Abdirahman Ahmed","Abdirahman Ahmed","Abdirahman Ahmed",male,politician,,,"Abdirahman Ahmed","Abdirahman Ahmed","Abdirahman Ahmed",2009-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664993,"Abdirahman Janaqow","Abdirahman Janaqow","Abdirahman Janaqow","Abdirahman Janaqow","Abdirahman Janaqow",male,politician,,,"Abdirahman Janaqow","Abdirahman Janaqow",,,,,,,,,,,,,,,,,,,,"Abdirahman Janaqow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abdirahman Janaqow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
