id,name__en,name,wikipedia__en,gender,birth_date,identifier__freebase,identifier__UScongress,identifier__NNDB,image,family_name,given_name,identifier__VIAF,identifier__LCAuth,name__fa,name__fr,name__ar,name__ms,name__yo,name__de,name__it,name__sv,name__nl,name__es,name__nb,name__da,name__nn,name__he,wikipedia__ar,wikipedia__de,wikipedia__fa,wikipedia__fr,wikipedia__it,wikipedia__ms,wikipedia__sv,wikipedia__yo,original_wikiname,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__pl,name__ru,name__fi,name__cy,name__cs,name__ga,name__zh,name__sh,name__uk,name__el,wikipedia__commons,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__es,wikipedia__fi,wikipedia__ga,wikipedia__he,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sh,wikipedia__simple,wikipedia__uk,wikipedia__zh,identifier__IMDB,identifier__OLID,website,twitter,identifier__FAST,name__eo,name__ro,name__af,name__la,name__ja,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__et,name__tr,name__an,name__ast,name__bar,name__br,name__ca,name__co,name__de_at,name__eu,name__frp,name__fur,name__gd,name__gl,name__gsw,name__hr,name__hu,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__ace,name__az,name__iu,name__sq,name__tw,name__bn,name__hi,name__hy,name__ko,name__ka,name__new,name__got,name__ml,name__ta,name__te,name__si,name__dsb,name__haw,name__hsb,name__ig,name__jv,name__nov,name__pdc,name__pih,name__tet,name__tl,name__tpi,name__war,name__nan,name__lv,name__wuu,name__sg,name__bcl,name__bm,name__ku,name__yue,name__yi,name__azb,name__bg,name__tt,wikipedia__ace,wikipedia__af,wikipedia__als,wikipedia__azb,wikipedia__az,wikipedia__bcl,wikipedia__bg,wikipedia__bm,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__dsb,wikipedia__enwikinews,wikipedia__eo,wikipedia__et,wikipedia__gl,wikipedia__got,wikipedia__haw,wikipedia__hsb,wikipedia__hu,wikipedia__id,wikipedia__io,wikipedia__is,wikipedia__iu,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ku,wikipedia__la,wikipedia__lv,wikipedia__ml,wikipedia__nn,wikipedia__nov,wikipedia__oc,wikipedia__pdc,wikipedia__pih,wikipedia__plwikiquote,wikipedia__pms,wikipedia__ro,wikipedia__sco,wikipedia__sg,wikipedia__sq,wikipedia__sw,wikipedia__tet,wikipedia__tl,wikipedia__tr,wikipedia__tt,wikipedia__tw,wikipedia__vi,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__ISNI,identifier__GND,identifier__BNF,identifier__FEC,instagram,facebook,wikipedia__mg,wikipedia__sk,name__lt,name__pag,wikipedia__cswikiquote,wikipedia__lt,wikipedia__itwikiquote,name__sr,wikipedia__sr,identifier__rotten_tomatoes,wikipedia__sl,identifier__SUDOC,name__vmf,identifier__NTA,wikipedia__eu,wikipedia__bar,name__be_tarask,name__be,name__bpy,name__ceb,name__fo,name__fy,name__ilo,name__ksh,name__lmo,name__mk,name__mn,name__mr,name__my,name__th,name__uz,name__vep,name__arz,wikipedia__an,wikipedia__arz,wikipedia__be_x_old,wikipedia__be,wikipedia__bpy,wikipedia__ceb,wikipedia__fo,wikipedia__fy,wikipedia__hr,wikipedia__ilo,wikipedia__ka,wikipedia__ksh,wikipedia__liwikiquote,wikipedia__lmo,wikipedia__mk,wikipedia__mn,wikipedia__mr,wikipedia__my,wikipedia__nds,wikipedia__nlwikiquote,wikipedia__ruwikinews,wikipedia__scn,wikipedia__si,wikipedia__ta,wikipedia__th,wikipedia__uz,wikipedia__vec,wikipedia__vep,wikipedia__viwikisource,identifier__NLA,identifier__NKC,identifier__SELIBR,identifier__Britannica,wikipedia__hy,wikipedia__slwikiquote,identifier__NUKAT,identifier__ULAN,electoral_district,identifier__MGP,name__tg_latn,name__sr_ec,name__tg,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,wikipedia__eswikiquote,wikipedia__tg,identifier__Munzinger,name__ps,wikipedia__ps,wikipedia__trwikiquote,name__bs,death_date,name__as,wikipedia__as,name__ckb,wikipedia__bswikiquote,wikipedia__ckb,identifier__NDL,wikipedia__frwikiquote,name__ur,name__dv,wikipedia__dv,wikipedia__frp,wikipedia__hi,wikipedia__kowikiquote,wikipedia__ptwikiquote,wikipedia__simplewikiquote,wikipedia__ur,identifier__CANTIC,name__am,wikipedia__am,name__ht,wikipedia__ht,identifier__AlloCine,identifier__allmovie,wikipedia__lb,identifier__NLAtrove,name__diq,wikipedia__te,identifier__GTAA,linkedin,wikipedia__ast,identifier__IIAF,name__simple,name__kn,name__pa,wikipedia__kn,wikipedia__pa,wikipedia__bgwikiquote,identifier__MusicBrainz,identifier__discogs,identifier__N6I,wikipedia__svwikiquote,wikipedia__nowikiquote,name__szl,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__sc,wikipedia__skwikiquote,wikipedia__szl,wikipedia__zhwikiquote,name__no,identifier__NPG,identifier__dmoz,occupation,identifier__opensecrets,identifier__wikitree,identifier__CSPAN,identifier__ballotpedia,identifier__youtube,identifier__politifact,identifier__nyt_topic,wikipedia__tawikiquote,identifier__kinopoisk,wikipedia__azwikiquote,identifier__goodreads,identifier__GNC,identifier__britishmuseum,identifier__nlg,identifier__ne_se,identifier__SFDb,identifier__FJC_bio,wikipedia__hewikiquote,identifier__CiNii,name__ang,name__hak,name__kaa,wikipedia__ang,wikipedia__hak,wikipedia__kaa,identifier__BNE,identifier__google_plus,name__ty,second_surname,identifier__CONOR,wikipedia__ie,identifier__elonet,identifier__PORT,identifier__SCOPE,identifier__CSFD,identifier__DNF,name__bo,name__kk,name__pnb,name__sgs,name__qu,wikipedia__bat_smg,wikipedia__bo,wikipedia__dewikiquote,wikipedia__huwikiquote,wikipedia__ia,wikipedia__kk,wikipedia__new,wikipedia__pnb,wikipedia__qu,identifier__BiblioNet,identifier__TED,identifier__nobel_prize,wikipedia__ruwikiquote,name__eml,wikipedia__eml,identifier__google_knowledge,identifier__votesmart
Q265791,"Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen",female,1952-07-15,/m/02530d,R000435,,https://upload.wikimedia.org/wikipedia/commons/a/aa/Ileana_Ros-Lehtinen.jpg,,Ileana,73438186,no95035463,"ایلینا روس-لهتینن","Ileana Ros-Lehtinen",,,,"Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","אליאנה רוס-לאטינן",,"Ileana Ros-Lehtinen","ایلینا روس-لهتینن","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen",,"Ileana Ros-Lehtinen",,"Ileana Ros-Lehtinen",,"羅絲·雷提南",,"伊丽亚娜·罗丝-雷提南",,,,"Ileana Ros-Lehtinen","Илеана Рос-Лейтинен","Ileana Ros-Lehtinen",,,,"羅斯蕾緹南",,"Ілеана Рос-Лейтінен",,,,,,,,"Author:Ileana Ros-Lehtinen","Ileana Ros-Lehtinen","Ileana Ros-Lehtinen",,"אליאנה רוס-לאטינן",,,"Ileana Ros-Lehtinen",,"Рос-Лейтинен, Илеана",,,"Ілеана Рос-Лейтінен",,,,http://ros-lehtinen.house.gov,RosLehtinen,,,,,,"イリアナ・ロス・レイティネン",,,,,,,,,,,,,,,,,,,,,"Ileana Ros-Lehtinen",,,,,,,"Ileana Ros-Lehtinen",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"イリアナ・ロス・レイティネン",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H0FL18025,,iroslehtinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00002858,,ileanaroslehtinen,Ileana_Ros-Lehtinen,UCf6XrWGZHjC7KgRd9JCAuBA,ileana-ros-lehtinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26815
Q267740,"Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin",female,1970-12-03,/m/033q5z,H001037,,https://upload.wikimedia.org/wikipedia/commons/5/5e/SHS_Official_Headshot.jpg,,Stephanie,76076229,no2006092136,,"Stephanie Herseth Sandlin",,,,"Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin","Stephanie Herseth Sandlin",,,"Stephanie Herseth Sandlin",,"Stephanie Herseth Sandlin","Stephanie Herseth Sandlin",,"Stephanie Herseth Sandlin",,"Stephanie Herseth Sandlin",,,,,,,,"Stephanie Herseth",,"Stephanie Herseth Sandlin",,"Stephanie Herseth Sandlin",,,,,,"Category:Stephanie Herseth Sandlin","Stephanie Herseth Sandlin",,,,,,,"Stephanie Herseth Sandlin",,,,"Stephanie Herseth Sandlin","Stephanie Herseth",,,,,,,,,,,1653341,,,,"Stephania Herseth Sandlin",,,,,,,,,,,,,,,,,,,,,,"Stephanie Herseth Sandlin",,,,,,,"Stephanie Herseth Sandlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stephania Herseth Sandlin",,,,,,,,,,,,,,,,,,,,,,,,,,,"0000 0000 4499 786X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48367
Q2688821,"John Delaney","John Delaney","John Delaney (Maryland politician)",male,1963-04-16,/m/09g8h5d,D000620,,https://upload.wikimedia.org/wikipedia/commons/3/37/Delaney-MD06-pic.jpg,,John,,,"جان دلنی","John Delaney",,,,"John K. Delaney","John K. Delaney","John Delaney","John Delaney","John Delaney","John Delaney","John Delaney","John Delaney",,,"John K. Delaney","جان دلنی","John Delaney","John K. Delaney",,,,"John K. Delaney",,,,,,,,,"Джон Делани",,,,,"約翰·德拉尼",,,,,,,,,,,,,,,,,,,,,,,"約翰·德拉尼",,,http://delaney.house.gov,RepJohnDelaney,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Delaney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2MD06195,,congressmanjohndelaney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00033897,,,John_Delaney,UC-Sz2M53ZYi_8MvapFKZJiw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135143
Q2695539,"Parren Mitchell","Parren Mitchell","Parren Mitchell",male,1922-04-29,/m/06hbw2,M000826,644/000122278,https://upload.wikimedia.org/wikipedia/commons/d/d9/Parren_James_Mitchell.jpg,,,77609452,n80048493,,"Parren Mitchell",,,"Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell","Parren Mitchell",,,"Parren Mitchell",,"Parren Mitchell",,,,"Parren Mitchell","Parren J. Mitchell",,,,,,,,"Parren J. Mitchell",,,"Parren Mitchell",,,,,,,,,,,,,,,,,,,,"Parren J. Mitchell",,,,,,,,,,,53760,,,,,,,,,,,,,,,,"Parren Mitchell",,,,,,,,,,"Parren Mitchell",,,,,,,,,,,,,,,,,,,,,,,,"Parren James Mitchell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Parren James Mitchell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,biography/Parren-James-Mitchell,,,,,,,,,,,,,,,,,,,,,,,2007-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q272628,"Jane Harman","Jane Harman","Jane Harman",female,1945-06-28,/m/023v__,H000213,066/000038949,"https://upload.wikimedia.org/wikipedia/commons/6/69/Jane_Harman,_official_portrait,_111th_Congress.jpg",,Jane,24256620,no2001083013,"جین هارمن","Jane Harman",,,,"Jane Harman","Jane Harman","Jane Harman","Jane Harman","Jane Harman","Jane Harman","Jane Harman","Jane Harman","ג'יין הרמן",,"Jane Harman","جین هارمن","Jane Harman","Jane Harman",,"Jane Harman",,"Jane Harman",,,,,,,,,,,,,,,"Jane Harman",,,,,,,,,"Author:Jane Margaret Lakes Harman",,,,"ג'יין הרמן",,,,,,"Jane Harman",,,,,,,,469786,,,,"Iana Harman",,,,,,,,,,,,,,,,,,,,,,"Jane Harman",,,,,,,"Jane Harman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ioanna Harman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,jane-harman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q272787,"Katherine Harris","Katherine Harris","Katherine Harris",female,1957-04-05,/m/01bkwl,H001035,067/000038950,https://upload.wikimedia.org/wikipedia/commons/7/7f/Katherine_Harris.png,Harris,Katherine,43665243,n2002107340,"کاترین هریس","Katherine Harris","كاثرين هاريس",,,"Katherine Harris","Katherine Harris","Katherine Harris","Katherine Harris","Katherine Harris","Katherine Harris","Katherine Harris","Katherine Harris",,"كاثرين هاريس","Katherine Harris",,"Katherine Harris","Katherine Harris",,,,"Katherine Harris",,,,,,,,,,,,,,,,,,,,,,,"Katherine Harris",,,,,,,,,,,,,,,,,,,,,,,,"キャサリン・ハリス",,,,,,,,,,,,,,,,,,,,,"Katherine Harris",,,,,,,"Katherine Harris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q275237,"Sue W. Kelly","Sue W. Kelly","Sue W. Kelly",female,1936-09-26,/m/0g9lfk,K000078,467/000039350,https://upload.wikimedia.org/wikipedia/commons/6/65/Sue-Kelly.jpg,,Sue,,,"سو دبلیو. کلی","Sue W. Kelly",,,,"Sue W. Kelly","Sue Kelly","Sue W. Kelly","Sue W. Kelly","Sue W. Kelly","Sue W. Kelly","Sue W. Kelly","Sue W. Kelly",,,"Sue W. Kelly",,,"Sue Kelly",,,,"Sue W. Kelly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sue W. Kelly",,,,,,,"Sue W. Kelly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sue Kelly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sue Kelly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,suekelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q275753,"Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin",female,1939-12-26,/m/04pssm,M000195,611/000061428,https://upload.wikimedia.org/wikipedia/commons/9/99/Lmartin1.jpg,Martin,Lynn,73432349,no94040000,,"Lynn Martin","لين مورلي مارتن",,,"Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin","Lynn Morley Martin",,"لين مورلي مارتن","Lynn Morley Martin",,"Lynn Martin","Lynn Morley Martin",,,,"Lynn Morley Martin",,"林恩·M·馬丁",,"林恩·M·马丁",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347576,,,,,"リン・モーリー・マーティン",,,,,,,,,,,,,,,,,,,,,"Lynn Morley Martin",,,,,,,"Lynn Morley Martin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q276359,"Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa",female,1951-05-04,/m/03cwzgv,H001050,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Hanabusa_160x240.jpg,,Colleen,,,"کالین هانبوسا","Colleen Hanabusa",,,,"Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa","Colleen Hanabusa",,,"Colleen Hanabusa","کالین هانبوسا","Colleen Hanabusa","Colleen Hanabusa",,,,"Colleen Hanabusa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Colleen Hanabusa",,,,,https://hanabusa.house.gov/,,,,,,,"コリーン・ハナブサ",,,,,,,,,,,,,,,,,,,,,"Colleen Hanabusa",,,,,,,"Colleen Hanabusa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2HI02110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00025881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17745
Q276450,"Bobby Bright","Bobby Bright","Bobby Bright",male,1952-07-21,/m/0gg4wd,B001264,592/000180052,https://upload.wikimedia.org/wikipedia/commons/b/b8/Bobby_Bright_official_photo.JPG,,Bobby,,,,"Bobby Bright",,,,"Bobby Bright","Bobby Bright","Bobby Bright","Bobby Bright","Bobby Bright","Bobby Bright","Bobby Bright","Bobby Bright",,,"Bobby Bright",,,,,"Bobby Bright",,"Bobby Bright",,,,,,,"Bobby Bright","Bobby Bright","Бобби Брайт",,,"Bobby Bright",,"博比·布萊特",,,,,"Bobby Bright",,,,,,,,,,,,"Bobby Bright","Bobby Bright",,,,,"博比·布萊特",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bobby Bright",,,,,,,"Bobby Bright",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104839
Q276968,"Thomas Downey","Thomas Downey","Thomas Downey",male,1949-01-28,/m/0cn4c3,D000471,881/000129494,https://upload.wikimedia.org/wikipedia/commons/a/a8/Thomas_J_Downey.png,,Thomas,,,,"Thomas Downey",,,,"Thomas Downey","Thomas Downey","Thomas Downey","Thomas Downey","Thomas Downey","Thomas Downey","Thomas Downey","Thomas Downey",,,"Thomas Downey",,,,,,,"Thomas J. Downey",,,,,,,,,"Томас Дауни",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thomas Downey",,,,,,,"Thomas Downey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q277060,"Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath",male,1942-03-27,/m/0dgynm,M000458,,https://upload.wikimedia.org/wikipedia/commons/9/9a/Raymond_McGrath.png,,Raymond,,,,"Raymond J. McGrath",,,,"Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath","Raymond J. McGrath",,,"Raymond J. McGrath",,,,,,,"Raymond J. McGrath",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Raymond J. McGrath",,,,,,,"Raymond J. McGrath",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2776506,"Sidney R. Yates","Sidney R. Yates","Sidney R. Yates",male,1909-08-27,/m/03t87r,Y000013,450/000141027,https://upload.wikimedia.org/wikipedia/commons/4/49/Sidney_R._Yates.jpg,,Sidney,,,,"Sidney R. Yates",,,,"Sidney R. Yates","Sidney Yates","Sidney R. Yates","Sidney Yates","Sidney R. Yates","Sidney R. Yates","Sidney R. Yates","Sidney R. Yates",,,"Sidney R. Yates",,,"Sidney Yates",,,,"Sidney Yates",,,,,,,,,"Йейтс, Сидни Ричард",,,,,,,,,,,,,,,,,,,,"Sidney Yates",,,,"Йейтс, Сидни Ричард",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sidney R. Yates",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-10-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q279205,"Walter B. Jones, Sr.","Walter B. Jones, Sr.","Walter B. Jones Sr.",male,1913-08-19,/m/0551ld,J000256,,https://upload.wikimedia.org/wikipedia/commons/d/de/WalterJonesSr.-1977-.png,,Walter,264595684,no95015169,,"Walter B. Jones, Sr.",,,,"Walter B. Jones","Walter B. Jones, Sr.",,"Walter B. Jones, Sr.","Walter B. Jones, Sr.",,,,,,"Walter B. Jones senior",,,"Walter B. Jones, Sr.",,,,"Walter B. Jones, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353553,,,,,,,,,,,,,,,,,,,,,,,,,,"Walter B. Jones, Sr.",,,,,,,"Walter B. Jones, Sr.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
