id,name,name__es,name__en,name__fr,name__hu,name__nl,name__de,gender,occupation,given_name,original_wikiname,name__pt,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__he,name__tr,name__it,name__cs,name__ar,name__zh,name__eo,name__nb,name__da,name__nn,name__sv,name__mg,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__es,wikipedia__eswikinews,wikipedia__eswikiquote,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__mg,wikipedia__pl,wikipedia__pt,wikipedia__simple,wikipedia__tr,wikipedia__zh,identifier__VIAF,identifier__GND,birth_date,identifier__freebase,image,twitter,family_name,second_surname,name__cy,name__gn,name__sw,wikipedia__commons,wikipedia__sw,name__en_ca,name__en_gb,name__ca,wikipedia__ca,website,facebook,name__gl,name__fa,wikipedia__fa,wikipedia__gl,wikipedia__nl,name__el,name__ru,name__eu,identifier__NTA,instagram,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__cinenacional,name__be,name__br,name__co,name__et,name__fi,name__hr,name__lt,name__lv,name__oc,name__pcd,name__ro,name__sk,name__sr_el,name__vec,name__vi,name__vls,name__vo,name__wa,wikipedia__oc,wikipedia__eswikisource,name__uk,wikipedia__uk,identifier__quora,name__id,name__ja,name__mr,wikipedia__da,wikipedia__fi,wikipedia__hu,wikipedia__id,wikipedia__ja,wikipedia__lt,wikipedia__mr,wikipedia__no,wikipedia__ru,wikipedia__sv,identifier__google_knowledge,identifier__bna,name__de_ch,name__pt_br,wikipedia__sk,identifier__ATP,identifier__ITF,name__ast,death_date,name__af,name__an,name__bar,name__bm,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sco,name__vmf,name__wo,name__zu,name__hy,identifier__FAST,name__la,wikipedia__la,identifier__BNF,identifier__ssrn,identifier__ISNI,identifier__SBN_it,wikipedia__eu,identifier__BNE,linkedin,identifier__youtube,name__sl,wikipedia__sl,name__bs,name__eml,name__fo,name__frr,name__is,name__sh,name__sq
Q27308652,"Alonso Horacio Fernando","Alonso Horacio Fernando","Alonso Horacio Fernando",,,"Alonso Horacio Fernando","Alonso Horacio Fernando",male,politician,Alonso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q280765,"Agustín Calleri","Agustín Calleri","Agustín Calleri","Agustín Calleri","Agustín Calleri","Agustín Calleri","Agustín Calleri",male,"tennis player","Agustín",,"Agustín Calleri",,,,,,,"Agustín Calleri",,,,"Agustín Calleri","Agustín Calleri","أجوستين كاليري","阿古斯丁·卡萊里",,"Agustín Calleri","Agustín Calleri","Agustín Calleri","Agustín Calleri",,"أجوستين كاليري","Agustín Calleri","Agustín Calleri","Agustín Calleri",,"Agustín Calleri",,,"Agustín Calleri",,"Agustín Calleri",,,"Agustín Calleri","Agustín Calleri",,,"阿古斯丁·卡萊里",,,1976-09-14,/m/07k71b,https://upload.wikimedia.org/wikipedia/commons/4/47/Agustin_Calleri_-_Open_Godo_2007.jpg,,,,,,,"Category:Agustín Calleri",,"Agustín Calleri","Agustín Calleri",,,,,,"آگوستین کالری","آگوستین کالری",,"Agustín Calleri",,"Кальери, Агустин",,,,,,,,,,,,"Agustín Calleri",,,,,,,"Agustín Calleri",,,,,,,,,,,,,"アグスティン・カレリ","ऑगुस्तिन कॅलेरी","Agustín Calleri","Agustín Calleri","Agustín Calleri",,"アグスティン・カレリ",,"ऑगुस्तिन कॅलेरी",,"Кальери, Агустин",,,,"Agustín Calleri","Agustín Calleri","Agustín Calleri",C478,10011976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2843155,"Carlos Kunkel","Carlos Kunkel","Carlos Kunkel","Carlos Kunkel","Carlos Kunkel","Carlos Kunkel","Carlos Kunkel",male,lawyer,Carlos,"Carlos Kunkel",,,,,,,,,,,,,,,,,"Carlos Kunkel","Carlos Kunkel","Carlos Kunkel","Carlos Kunkel",,,,,,,"Carlos Kunkel",,,,,,,,,,,,,,,1945-11-06,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Carlos_Kunkel.jpg,,,,,,,,,,,"Carlos Kunkel",,,,"Carlos Kunkel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28736720,"Andrés Ernesto Guzmán","Andrés Ernesto Guzmán","Andrés Ernesto Guzmán",,,"Andrés Ernesto Guzmán",,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Andrés Ernesto Guzmán",,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/6/69/Andreeguz.png,,,,"Andrés Ernesto Guzmán","Andrés Ernesto Guzmán",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28865307,"Veronica Carolina Couly","Veronica Carolina Couly","Veronica Couly",,,"Veronica Couly",,female,politician,Veronica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q28865310,"Orieta Cecilia Vera Gonzalez","Orieta Cecilia Vera Gonzalez","Orieta Cecilia Vera Gonzalez",,,"Orieta Cecilia Vera Gonzalez",,female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2918563,"Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer",female,politician,Margarita,"Margarita Stolbizer","Margarita Stolbizer",,,,,,,,,,,,,,"瑪格麗塔·斯托比則",,"Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer","Margarita Stolbizer",,,,,"Margarita Stolbizer",,"Margarita Stolbizer",,,"Margarita Stolbizer",,,,,,"Margarita Stolbizer",,,,,,1955-03,/m/06wbj3z,https://upload.wikimedia.org/wikipedia/commons/8/84/Margarita_Stolbizer.png,stolbizer,,,,,,"Category:Margarita Stolbizer",,,,,,,Stolbizer,"Margarita Stolbizer","مارگاریتا استولبیزر","مارگاریتا استولبیزر","Margarita Stolbizer","Margarita Stolbizer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3048310,"Eduardo Brizuela del Moral","Eduardo Brizuela del Moral","Eduardo Brizuela del Moral","Eduardo Brizuela del Moral","Eduardo Brizuela del Moral","Eduardo Brizuela del Moral","Eduardo Brizuela del Moral",male,politician,Eduardo,"Eduardo Brizuela del Moral","Eduardo Brizuela del Moral",,,,,,,,,,,"Eduardo Brizuela del Moral",,,,,,,,,,,,,"Eduardo Brizuela del Moral",,"Eduardo Brizuela del Moral",,,"Eduardo Brizuela del Moral",,,,,,,,,,,,1944-08-20,/m/0fgbkj,https://upload.wikimedia.org/wikipedia/commons/d/db/Brizuela_del_Moral.jpg,,,,,,,,,,,"Eduardo Brizuela del Moral",,,,"Eduardo Brizuela del Moral",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3052342,"Nilda Garré","Nilda Garré","Nilda Celia Garré","Nilda Garré","Nilda Garré","Nilda Garré","Nilda Garré",female,diplomat,,,"Nilda Garré",,,,,,,,,,,,,,,,"Nilda Garré","Nilda Garré","Nilda Garré","Nilda Garré",,,,,"Nilda Garré",,"Nilda Garré",,"Nilda Garré","Nilda Garré",,,,,,"Nilda Garré",,,,,,1945-11-03,/m/0b_kz7,"https://upload.wikimedia.org/wikipedia/commons/f/f8/Nilda_Garré.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nilda Garré","ニルダ・ガルレ",,,,,"Nilda Garré",,,,,,"Nilda Garré",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nilda Garré","Nilda Garré",,,,,,,
Q3071423,"Francisco de Narváez","Francisco de Narváez","Francisco de Narváez","Francisco de Narváez","Francisco de Narváez","Francisco de Narváez","Francisco de Narváez",male,politician,Francisco,"Francisco de Narváez",,,,,,,,,,,,,,,,,,,,,,,,,"Francisco de Narváez",,"Francisco de Narváez",,,"Francisco de Narváez",,,,,,,,,,,,1953-09-22,,https://upload.wikimedia.org/wikipedia/commons/6/64/Francisco_de_Narvaez.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Franciscus de Narváez","Franciscus de Narváez",,,,,,,,,,,,,,,,,
Q312505,"Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi",male,"association football referee","Héctor","Héctor Baldassi","Héctor Baldassi","埃克托·巴尔达斯","埃克托·巴爾達斯","埃克托·巴爾達斯","埃克托·巴尔达斯","埃克托·巴尔达斯","埃克托·巴爾達斯","Héctor Baldassi","엑토르 발다시",,,"Héctor Baldassi",,"هيكتور بالداسي","埃克托·巴尔达斯",,"Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","هيكتور بالداسي",,"Héctor Baldassi","Héctor Baldassi",,"Héctor Baldassi",,,"Héctor Baldassi",,"Héctor Baldassi","엑토르 발다시","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi",,,"埃克托·巴尔达斯",,,1966-01-05,/m/04gq5xd,"https://upload.wikimedia.org/wikipedia/commons/2/25/Héctor_Baldassi.jpg",,,,,,,,,,,"Héctor Baldassi","Héctor Baldassi",,,"Héctor Baldassi","هکتور بالداسی","هکتور بالداسی",,"Héctor Baldassi",,"Эктор Бальдасси",,,,,,,,,,,,"Héctor Baldassi",,"Héctor Baldassi",,,,,,,,,,,,,,,,,"Héctor Baldassi","エクトル・バルダッシ","हेक्टर बाल्दासी","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","Héctor Baldassi","エクトル・バルダッシ","Héctor Baldassi","हेक्टर बाल्दासी","Héctor Baldassi","Бальдасси, Эктор","Héctor Baldassi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q32249562,"Nathalia González Seligra","Nathalia González Seligra","Nathalia González Seligra",,,,,female,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3479675,"Sergio Massas","Sergio Massas","Sergio Massita","Sergio Massa","Sergio Massa","Sergio Massa","Sergio Massa",male,politician,Sergio,"Sergio Massa","Sergio Massa",,,,,,,,,,,,,,"塞爾吉奧·馬薩",,"Sergio Massa","Sergio Massa","Sergio Massa","Sergio Massa",,,,"Sergio Massa","Sergio Massa",,"Sergio Massa",,,"Sergio Massa",,,,,,"Sergio Massa",,,,,,1972-04-28,/m/05h50hl,https://upload.wikimedia.org/wikipedia/commons/2/22/Sergio_Massa.jpg,sergiomassa,,,,,,,,,,,,,SergioMassaOK,"Sergio Massa","سرخیو ماسا","سرخیو ماسا","Sergio Massa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Серхіо Томас Масса","Серхіо Томас Масса",Sergio-Massa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3754443,"Axel Kicillof","Axel Kicillof","Axel Kicillof","Axel Kicillof","Axel Kicillof","Axel Kicillof","Axel Kicillof",male,economist,Axel,,"Axel Kicillof",,,,,,,,,,,,,,,,"Axel Kicillof","Axel Kicillof","Axel Kicillof","Axel Kicillof",,,,,"Axel Kicillof",,"Axel Kicillof",,"Axel Kicillof","Axel Kicillof",,,,,,"Axel Kicillof",,,,6746273,,1971-09-25,/m/0y7x74l,https://upload.wikimedia.org/wikipedia/commons/8/87/Axel_perfil.jpg,Kicillofok,,,,,,"Category:Axel Kicillof",,,,"Axel Kicillof",,http://axelkicillof.com.ar/,,"Axel Kicillof",,,,,,,"Axel Kicillof",,kicillofok,n2001109733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Axel Kicillof","Axel Kicillof",,,"0000 0000 4793 5592",,"Axel Kicillof",XX5219873,,,,,,,,,,,
Q4122381,"Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera",male,lawyer,Luis,,,,,,,,,,,,,,,,,,"Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera","Luis Beder Herrera",,,,,"Luis Beder Herrera",,"Luis Beder Herrera",,,,,,,,,,,,,,,1951-05-26,,https://upload.wikimedia.org/wikipedia/commons/b/b6/Luis_Beder_Herrera.jpg,,,,,,,"Category:Luis Beder Herrera",,"Luis Beder Herrera","Luis Beder Herrera",,,,,,,,,,,,,,,,,,,"Луіс Бедэр Эрэра",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4137510,"José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja",male,politician,"José",,,,,,,,,,,,,,,,"何塞·路易斯·喬亞",,"José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja",,,,,"José Luis Gioja",,"José Luis Gioja",,,,,,,,,,,,,,,1949-12-04,/m/0fw8ly,https://upload.wikimedia.org/wikipedia/commons/3/33/9_de_julio_2008_(15).jpg,joseluisgioja,,,,,,"Category:José Luis Gioja",,"José Luis Gioja","José Luis Gioja","José Luis Gioja","José Luis Gioja",http://www.joseluisgioja.com,joseluisgioja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555861,"Alicia Irma Besada","Alicia Irma Besada","Alicia Irma Besada",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555885,"Ana Isabel Copes","Ana Isabel Copes","Ana Isabel Copes",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555886,"Eduardo Raul Conesa","Eduardo Raul Conesa","Eduardo Raul Conesa",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555890,"Federico Augusto Masso","Federico Augusto Masso","Federico Augusto Masso",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555893,"Graciela Cousinet","Graciela Cousinet","Graciela Cousinet",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555896,"Lucila Beatriz Dure","Lucila Beatriz Dure","Lucila Beatriz Dure",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555900,"Marcelo Adolfo Sorgente","Marcelo Adolfo Sorgente","Marcelo Adolfo Sorgente",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555902,"Maria Clara Del Valle Vega","Maria Clara Del Valle Vega","Maria Clara Del Valle Vega",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555905,"Maria Paula Lopardo","Maria Paula Lopardo","Maria Paula Lopardo",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555908,"Martin Maquieyra","Martin Maquieyra","Martin Maquieyra",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555911,"Monica Edith Litza","Monica Edith Litza","Monica Edith Litza",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555915,"Nathalia Ines Gonzalez Seligra","Nathalia Ines Gonzalez Seligra","Nathalia Ines Gonzalez Seligra",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555918,"Norman Dario Martinez","Norman Dario Martinez","Norman Dario Martinez",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555921,"Ramon Alberto Tovares","Ramon Alberto Tovares","Ramon Alberto Tovares",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555924,"Ramon Alfredo Dominguez","Ramon Alfredo Dominguez","Ramon Alfredo Dominguez",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41555928,"Stella Maris Huczak","Stella Maris Huczak","Stella Maris Huczak",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557556,"Claudia Monica Rucci","Claudia Monica Rucci","Claudia Monica Rucci",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557559,"Franco Agustin Caviglia","Franco Agustin Caviglia","Franco Agustin Caviglia",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557561,"Julio Raffo","Julio Raffo","Julio Raffo",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557566,"Maria Eugenia Brezzo","Maria Eugenia Brezzo","Maria Eugenia Brezzo",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557572,"Maria Florencia Peñaloza Marianetti","Maria Florencia Peñaloza Marianetti","Maria Florencia Peñaloza Marianetti",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557580,"Silvia Renee Horne","Silvia Renee Horne","Silvia Renee Horne",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41557584,"Sixto Osvaldo Bermejo","Sixto Osvaldo Bermejo","Sixto Osvaldo Bermejo",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587390,"Carlos Alberto Caserio","Carlos Alberto Caserio","Carlos Alberto Caserio",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587404,"Fernando Aldo Salino","Fernando Aldo Salino","Fernando Aldo Salino",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
