id,name__en,name__es,name__de,name__nl,name__fr,name__hu,name,wikipedia__en,image,gender,occupation,birth_date,death_date,given_name,original_wikiname,name__ru,identifier__NLAtrove,identifier__AuDB,family_name,twitter,identifier__google_knowledge,name__it,name__ja,wikipedia__fr,identifier__VIAF,identifier__NLA,name__nb,name__da,name__nn,name__sv,identifier__ISNI,name__cy,wikipedia__it,identifier__snac,wikipedia__ru,wikipedia__de,identifier__freebase,name__zh,wikipedia__zh,website,name__pl,wikipedia__pl,identifier__LCAuth,identifier__FAST,name__fi,name__sh,wikipedia__commons,wikipedia__fi,wikipedia__sh,identifier__quora,name__zh_hant,name__bs,name__hr,name__zh_cn,wikipedia__bs,wikipedia__hr,name__pt,wikipedia__pt,name__he,identifier__SUDOC,name__uk,wikipedia__uk,name__pa,wikipedia__pa,name__sk,wikipedia__skwikiquote,wikipedia__enwikisource,name__el,name__mg,wikipedia__mg,wikipedia__enwikiquote,identifier__IMDB,name__fa,wikipedia__simple,wikipedia__sv,identifier__BNF,name__vep,name__ar,wikipedia__ar,wikipedia__vep,name__ca,name__oc,wikipedia__es,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__si,wikipedia__si,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__hansard,identifier__OLID,identifier__NTA,identifier__NPG,name__la,wikipedia__fawikiquote,wikipedia__ja,wikipedia__la,wikipedia__plwikiquote,wikipedia__tr,identifier__MusicBrainz,wikipedia__fa,identifier__wikitree,wikipedia__cs,facebook,identifier__youtube,wikipedia__cswikiquote,wikipedia__he,wikipedia__nl,identifier__GND,identifier__Munzinger,identifier__CSPAN,name__sl,wikipedia__sl,wikipedia__vi,identifier__IIAF,identifier__Britannica,name__th,wikipedia__th,name__lmo,identifier__Gutenberg,wikipedia__hu,noble_title,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,identifier__NNDB,name__wuu,wikipedia__wuu,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__ULAN
Q4767728,"Annabelle Rankin","Annabelle Rankin","Annabelle Rankin","Annabelle Rankin","Annabelle Rankin",,"Annabelle Rankin","Annabelle Rankin",https://upload.wikimedia.org/wikipedia/commons/3/3a/Annabelle_Rankin.jpg,female,diplomat,1908-07-28,1986-08-30,Annabelle,,,,rankin-dame-annabelle-jane-15857,,,,,,,262752031,,"Annabelle Rankin","Annabelle Rankin","Annabelle Rankin","Annabelle Rankin",,,,,,,,,,,,,n82011346,86039,,,"Category:Annabelle Rankin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4768636,"Anne McEwen","Anne McEwen","Anne McEwen","Anne McEwen","Anne McEwen","Anne McEwen","Anne McEwen","Anne McEwen (politician)",https://upload.wikimedia.org/wikipedia/commons/9/99/Senator_Anne_McEwen_2008.JPG,female,politician,1954-08-03,,Anne,"Anne McEwen (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4768766,"Anne Ruston",,"Anne Ruston","Anne Ruston","Anne Ruston",,"Anne Ruston","Anne Ruston",,female,politician,1963-06-10,,Anne,"Anne Ruston",,,,,,,"Anne Ruston",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4768857,"Anne Urquhart",,"Anne Urquhart","Anne Urquhart","Anne Urquhart",,"Anne Urquhart","Anne Urquhart",,female,politician,1957-10-18,,Anne,"Anne Urquhart",,1476828,,,,,"Anne Urquhart",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"آن أوركهارت","آن أوركهارت",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4769080,"Annette Hurley","Annette Hurley","Annette Hurley","Annette Hurley","Annette Hurley","Annette Hurley","Annette Hurley","Annette Hurley",,female,politician,1955-03-23,,Annette,"Annette Hurley",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4773501,"Anthony St Ledger",,"Anthony St Ledger","Anthony St Ledger","Anthony St Ledger",,"Anthony St Ledger","Anthony St Ledger",https://upload.wikimedia.org/wikipedia/commons/8/85/Anthony_St_Ledger.jpg,male,politician,1859-02-18,1929-04-17,Anthony,,,,st-ledger-anthony-james-joseph-8325,,,,,,,93209918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4786617,"Archie Benn",,"Archie Benn","Archie Benn","Archie Benn",,"Archie Benn","Archie Benn",https://upload.wikimedia.org/wikipedia/commons/e/e3/Archibald_Benn.jpg,male,politician,1897,1980-04-03,Archie,,,,,,,,"Archie Benn",,,101523685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4795020,"Arnold Drury",,"Arnold Drury","Arnold Drury","Arnold Drury",,"Arnold Drury","Arnold Drury",,male,politician,1912-07-23,1995-10-10,Arnold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4798812,"Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt","Arthur Gietzelt",,male,politician,1920-12-28,2014-01-05,Arthur,"Arthur Gietzelt","Артур Гицелт",,,,,,,,,91408918,35071061,,,,,,"Arthur Gietzelt",,,"Гицелт, Артур",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4800068,"Arthur Rae",,"Arthur Rae","Arthur Rae","Arthur Rae",,"Arthur Rae","Arthur Rae",https://upload.wikimedia.org/wikipedia/commons/c/c8/Arthur_Rae.jpg,male,politician,1860-03-14,1943-11-25,Arthur,,,1464385,rae-arthur-edward-8148,,,,"Arthur Rae",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4800293,"Arthur Sinodinos",,"Arthur Sinodinos","Arthur Sinodinos","Arthur Sinodinos",,"Arthur Sinodinos","Arthur Sinodinos",https://upload.wikimedia.org/wikipedia/commons/e/ea/Arthur_Sinodinos.jpg,male,politician,1957-02-25,,Arthur,"Arthur Sinodinos",,1537761,,,,,"Arthur Sinodinos",,,,,,,,,,,,,,,,"亞瑟·斯諾蒂諾斯","亞瑟·斯諾蒂諾斯",,"Arthur Sinodinos","Arthur Sinodinos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4823172,"Austin Lewis",,"Austin Lewis","Austin Lewis","Austin Lewis",,"Austin Lewis","Austin Lewis (politician)",,male,politician,1932-12-05,,Austin,"Austin Lewis (politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4840767,"Baden Teague","Baden Teague","Baden Teague","Baden Teague","Baden Teague",,"Baden Teague","Baden Teague",,male,,1944-09-18,,,"Baden Teague",,882278,,,,,"Baden Teague",,,91898862,,"Baden Teague","Baden Teague","Baden Teague","Baden Teague",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4861362,"Barnaby Joyce","Barnaby Joyce","Barnaby Joyce","Barnaby Joyce","Barnaby Joyce","Barnaby Joyce","Barnaby Joyce","Barnaby Joyce",https://upload.wikimedia.org/wikipedia/commons/9/96/Senator_Barnaby_Joyce.jpg,male,politician,1967-04-17,,,"Barnaby Joyce","Джойс, Барнаби",,,,,,,,"Barnaby Joyce",,,,,,,,,,,"Джойс, Барнаби",,,"巴納比·喬伊斯","巴納比·喬伊斯",,"Barnaby Joyce","Barnaby Joyce",,,,,"Category:Barnaby Joyce",,,,,,,,,,,,,,"Барнабі Джойс","Барнабі Джойс",,,,,,,,,,,,,,,,,,,,,,,,,,"바너비 조이스",,,"바너비 조이스",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4861711,"Barney Cooney",,"Barney Cooney","Barney Cooney","Barney Cooney",,"Barney Cooney","Barney Cooney",,male,politician,1934-07-11,,Barney,"Barney Cooney",,,,,,,,,,92342778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4882896,"Belinda Neal","Belinda Neal","Belinda Neal","Belinda Neal","Belinda Neal","Belinda Neal","Belinda Neal","Belinda Neal",,female,politician,1963-01-10,,Belinda,"Belinda Neal",,,,,,,"Belinda Neal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4885465,"Ben Courtice",,"Ben Courtice","Ben Courtice","Ben Courtice",,"Ben Courtice","Ben Courtice",https://upload.wikimedia.org/wikipedia/commons/2/27/Benjamin_Courtice.jpg,male,politician,1881-02-14,1972-01-07,Ben,,,1462164,courtice-benjamin-9840,,,,"Ben Courtice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4888279,"Benjamin Benny",,"Benjamin Benny","Benjamin Benny","Benjamin Benny",,"Benjamin Benny","Benjamin Benny",https://upload.wikimedia.org/wikipedia/commons/f/f9/Benjamin_Benny.jpg,male,politician,1869-10-21,1935-02-10,Benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4894421,"Bernie Kilgariff","Bernie Kilgariff","Bernie Kilgariff","Bernie Kilgariff","Bernie Kilgariff",,"Bernie Kilgariff","Bernie Kilgariff",,male,,1923-09-30,2010-04-13,Bernie,,,,,,,,,,,,,"Bernie Kilgariff","Bernie Kilgariff","Bernie Kilgariff","Bernie Kilgariff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895118,"Bert Hendrickson",,"Bert Hendrickson","Bert Hendrickson","Bert Hendrickson",,"Bert Hendrickson","Bert Hendrickson",https://upload.wikimedia.org/wikipedia/commons/e/ed/Albion_Hendrickson.jpg,male,politician,1897-12-18,1977-04-28,Bert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895126,"Bert Hoare",,"Bert Hoare","Bert Hoare","Bert Hoare",,"Bert Hoare","Bert Hoare",https://upload.wikimedia.org/wikipedia/commons/7/72/Albert_Hoare.jpg,male,politician,1874-11-22,1962-01-25,Bert,,,,,,,,"Bert Hoare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895177,"Bert Lacey",,"Bert Lacey","Bert Lacey","Bert Lacey",,"Bert Lacey","Bert Lacey",,male,politician,1900-01-12,1984-11-02,Bert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895636,"Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston",https://upload.wikimedia.org/wikipedia/commons/7/77/Bertie_Johnston.jpg,male,politician,1880-01-11,1942-09-06,Bertie,,,1464397,johnston-edward-bertram-6860,,,,,,,,,"Bertie Johnston","Bertie Johnston","Bertie Johnston","Bertie Johnston",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4895653,"Bertie Milliner",,"Bertie Milliner","Bertie Milliner","Bertie Milliner",,"Bertie Milliner","Bertie Milliner",,male,politician,1911-07-17,1975-06-30,Bertie,,,1466308,milliner-bertie-richard-bert-11127,,,,"Bertie Milliner",,,,,,,,,,,,,,,,"伯蒂·米利那",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4907953,"Bill Ashley",,"Bill Ashley","Bill Ashley","Bill Ashley",,"Bill Ashley","Bill Ashley (politician)",https://upload.wikimedia.org/wikipedia/commons/b/bf/William_Patrick_Ashley.jpg,male,politician,1881-09-20,1958-06-27,Bill,,,1469002,ashley-william-patrick-bill-9392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4907976,"Bill Aylett",,"Bill Aylett","Bill Aylett","Bill Aylett",,"Bill Aylett","Bill Aylett",https://upload.wikimedia.org/wikipedia/commons/f/ff/William_Aylett.jpg,male,politician,1900-11-15,1976-08-10,Bill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aylett-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4908279,"Bill Brown",,"Bill Brown","Bill Brown","Bill Brown",,"Bill Brown","Bill Brown (Australian politician)",,male,politician,1920-12-04,2001-06-26,Bill,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4909370,"Bill Heatley",,"Bill Heatley","Bill Heatley","Bill Heatley",,"Bill Heatley","Bill Heatley",,male,politician,1920-07-12,1971-10-29,Bill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4909373,"Bill Heffernan","Bill Heffernan","Bill Heffernan","Bill Heffernan","Bill Heffernan",,"Bill Heffernan","Bill Heffernan",https://upload.wikimedia.org/wikipedia/commons/6/65/Senator_Bill_Heffernan.jpg,male,,1943-03-03,,Bill,"Bill Heffernan",,,,,,,"Bill Heffernan",,,94985805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910264,"Bill Morrow",,"Bill Morrow","Bill Morrow","Bill Morrow",,"Bill Morrow","Bill Morrow (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/4/42/William_Morrow.jpg,male,politician,1891,1980-07-12,Bill,,,,,,,,,,,41682458,,,,,,,,,w6ff4nkb,,,,,,,,,nr88002968,232481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910376,"Bill O'Chee",,"Bill O'Chee","Bill O'Chee","Bill O'Chee",,"Bill O'Chee","Bill O'Chee",,male,banker,1965-06-19,,Bill,"Bill O'Chee",,,,,,,,,,92787442,,,,,,,,,,,,,"阿志","阿志",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bill O'Chee","Bill O'Chee",,,,,,,,,,,,,,,,,,,,,,,,,"Bill O'Chee",,,,,,,,,,,,,,,,,,,,"Bill O'Chee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4910673,"Bill Robinson",,"Bill Robinson","Bill Robinson","Bill Robinson",,"Bill Robinson","Bill Robinson (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/c/c3/William_Charles_Robinson.jpg,male,politician,1907-10-04,1981-01-21,William,,,,,Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4932144,"Bob Cotton",,"Bob Cotton","Bob Cotton","Bob Cotton",,"Bob Cotton","Bob Cotton",,male,diplomat,1915-11-29,2006-12-25,Bob,,,472463,,,,,"Bob Cotton",,,122737922,35103798,,,,,,,,w6hv09rp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4932238,"Bob Day",,"Bob Day","Bob Day","Bob Day",,"Bob Day","Bob Day",,male,politician,1952-07-05,,Bob,"Bob Day",,,,Day,,,,,,,,,,,,,,,,,,,"鮑勃·戴伊","鮑勃·戴伊",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4933373,"Bob McMullan","Bob McMullan","Bob McMullan","Bob McMullan","Bob McMullan","Bob McMullan","Bob McMullan","Bob McMullan",https://upload.wikimedia.org/wikipedia/commons/4/43/Bob_McMullan.jpg,male,politician,1947-12-10,,Bob,"Bob McMullan",,,,,,,"Bob McMullan",,,92358472,,,,,,,,,,,,,,,,,,,,,,"Category:Bob McMullan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4933671,"Bob Poke",,"Bob Poke","Bob Poke","Bob Poke",,"Bob Poke","Bob Poke",,male,politician,1906-02-16,1989-01-04,Bob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4933967,"Bob Sherrington","Bob Sherrington","Bob Sherrington","Bob Sherrington","Bob Sherrington","Bob Sherrington","Bob Sherrington","Bob Sherrington",,male,politician,1902-01-21,1966-03-16,Bob,,,,,,,,"Bob Sherrington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4934454,"Bob Woods",,"Bob Woods","Bob Woods","Bob Woods",,"Bob Woods","Bob Woods",,male,politician,1947-04-13,,Bob,"Bob Woods",,,,,,,,,,92727849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
