id,name__de,name__nds,name__nb,name__da,name__nn,name__sv,name__fr,name__en,name__cy,name__nl,name,wikipedia__de,wikipedia__nds,gender,birth_date,death_date,family_name,given_name,identifier__bundestag,original_wikiname,name__es,name__ca,name__oc,name__hu,wikipedia__en,image,identifier__VIAF,identifier__GND,name__la,name__pl,wikipedia__fr,wikipedia__la,wikipedia__pl,identifier__freebase,name__it,name__bar,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__fi,name__pt,name__tr,wikipedia__commons,identifier__ISNI,identifier__LCAuth,identifier__ULAN,identifier__NTA,identifier__Munzinger,identifier__BNF,name__gl,identifier__FAST,identifier__ODIS,identifier__GTAA,website,facebook,name__af,name__an,name__ast,name__br,name__co,name__eo,name__et,name__eu,name__frp,name__fur,name__ga,name__gd,name__hr,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__ms,name__nap,name__nds_nl,name__nrm,name__pcd,name__pms,name__pt_br,name__rm,name__ro,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__gsw,wikipedia__dewikiquote,identifier__SUDOC,wikipedia__no,identifier__NLI,identifier__EuroparlMEP,twitter,name__ja,wikipedia__ja,identifier__OLID,identifier__CANTIC,name__zh,name__ru,name__ko,name__fa,wikipedia__ca,wikipedia__cs,wikipedia__da,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__fa,wikipedia__fi,wikipedia__hu,wikipedia__it,wikipedia__ko,wikipedia__nl,wikipedia__pt,wikipedia__ro,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__tr,wikipedia__zh,identifier__NDL,identifier__filmportal_de,wikipedia__als,name__ar,name__el,name__he,name__uk,name__eml,name__nah,wikipedia__ar,wikipedia__bar,wikipedia__cswikiquote,wikipedia__el,wikipedia__eml,wikipedia__frwikiquote,wikipedia__he,wikipedia__ie,wikipedia__nah,wikipedia__plwikiquote,wikipedia__uk,name__be_tarask,wikipedia__be_x_old,wikipedia__enwikiquote,wikipedia__mg,wikipedia__oc,name__bs,name__lmo,name__lt,name__sq,name__war,name__hy,name__hsb,wikipedia__af,wikipedia__hsb,wikipedia__hy,wikipedia__id,wikipedia__io,wikipedia__is,wikipedia__itwikiquote,wikipedia__lt,wikipedia__sco,wikipedia__sk,wikipedia__vi,wikipedia__war,identifier__NKC,name__ceb,wikipedia__lb,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__be,name__sh,name__sr_ec,name__bg,name__ka,name__sr,name__lv,name__qu,name__fy,wikipedia__be,wikipedia__bg,wikipedia__eswikiquote,wikipedia__eu,wikipedia__hr,wikipedia__ka,wikipedia__lv,wikipedia__ptwikiquote,wikipedia__qu,wikipedia__sh,wikipedia__sl,wikipedia__sr,identifier__IMDB,identifier__MusicBrainz,identifier__BNE,identifier__NUKAT,identifier__NNDB,identifier__GNC,identifier__Britannica,identifier__SELIBR,identifier__ADS,identifier__N6I,name__dsb,name__ksh,name__ku,name__mk,name__mr,name__pnb,name__tg,name__yo,name__ta,name__hi,name__stq,name__uz,name__ur,wikipedia__an,wikipedia__br,wikipedia__bs,wikipedia__cy,wikipedia__dewikivoyage,wikipedia__dsb,wikipedia__eowikiquote,wikipedia__fy,wikipedia__gl,wikipedia__glwikiquote,wikipedia__hi,wikipedia__huwikiquote,wikipedia__ksh,wikipedia__ku,wikipedia__mk,wikipedia__mr,wikipedia__nn,wikipedia__pnb,wikipedia__ruwikiquote,wikipedia__sc,wikipedia__sq,wikipedia__stq,wikipedia__svwikiquote,wikipedia__sw,wikipedia__tg,wikipedia__ur,wikipedia__uz,wikipedia__yo,identifier__NLA,identifier__PTBNP,identifier__BIBSYS,identifier__NLAtrove,identifier__NPG,identifier__discogs,identifier__BVMC,name__vmf,name__kk,wikipedia__kk,name__az,name__bn,name__bo,name__ckb,name__cv,name__diq,name__ext,name__fo,name__gv,name__ha,name__ilo,name__jv,name__koi,name__lad,name__mhr,name__ml,name__mn,name__my,name__nov,name__pag,name__pdc,name__ps,name__sah,name__th,name__tl,name__tt,name__ty,name__mzn,name__se,name__nan,name__hak,name__pa,name__kw,name__arz,name__yi,name__tet,name__am,name__ne,name__yue,name__zea,name__wuu,name__mai,wikipedia__am,wikipedia__arz,wikipedia__ast,wikipedia__az,wikipedia__azwikiquote,wikipedia__bgwikiquote,wikipedia__bn,wikipedia__bo,wikipedia__cawikiquote,wikipedia__ckb,wikipedia__cswikinews,wikipedia__cv,wikipedia__cywikiquote,wikipedia__dewikinews,wikipedia__diq,wikipedia__elwikiquote,wikipedia__enwikinews,wikipedia__enwikisource,wikipedia__eowikinews,wikipedia__eswikinews,wikipedia__ext,wikipedia__fiwikiquote,wikipedia__fo,wikipedia__frp,wikipedia__frwikinews,wikipedia__ga,wikipedia__gd,wikipedia__gv,wikipedia__hak,wikipedia__ha,wikipedia__ia,wikipedia__idwikiquote,wikipedia__ilo,wikipedia__itwikinews,wikipedia__jv,wikipedia__koi,wikipedia__kowikinews,wikipedia__kw,wikipedia__lad,wikipedia__li,wikipedia__lmo,wikipedia__mai,wikipedia__mhr,wikipedia__ml,wikipedia__mn,wikipedia__ms,wikipedia__my,wikipedia__mzn,wikipedia__ne,wikipedia__nlwikiquote,wikipedia__nov,wikipedia__pag,wikipedia__pa,wikipedia__pdc,wikipedia__ps,wikipedia__ptwikinews,wikipedia__ruwikinews,wikipedia__sah,wikipedia__scn,wikipedia__se,wikipedia__slwikiquote,wikipedia__srwikinews,wikipedia__svwikinews,wikipedia__ta,wikipedia__tet,wikipedia__th,wikipedia__tl,wikipedia__trwikinews,wikipedia__trwikiquote,wikipedia__tt,wikipedia__ty,wikipedia__ukwikiquote,wikipedia__vo,wikipedia__wuu,wikipedia__yi,wikipedia__zea,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikinews,identifier__AlloCine,identifier__LNB,identifier__CSPAN,identifier__PORT,married_name,identifier__kinopoisk,identifier__CSFD,wikipedia__species,wikipedia__bswikiquote,identifier__CERL,wikipedia__rowikiquote,identifier__parlement,identifier__BAV,identifier__SFDb,identifier__PACE,identifier__halensis,name__rw,wikipedia__rw,electoral_district,identifier__DBNL,pseudonym,identifier__britishmuseum,identifier__heidelberg,identifier__BBF,identifier__MGP,identifier__zbMATH,identifier__NLP,name__ht,wikipedia__ht,identifier__BPN,name__aa,name__ace,name__ak,name__ang,name__ay,name__bcl,name__bi,name__bjn,name__bm,name__cbk_zam,name__cdo,name__ch,name__cho,name__chy,name__cr,name__crh_latn,name__csb,name__de_formal,name__dtp,name__ee,name__egl,name__ff,name__fit,name__fj,name__frc,name__frr,name__gag,name__gn,name__jbo,name__sn,name__su,identifier__HDS,wikipedia__ltwikiquote,name__pfl,wikipedia__pfl,birth_name,identifier__BMLO,wikipedia__arwikiquote,wikipedia__co,wikipedia__hewikiquote,wikipedia__liwikiquote,wikipedia__pms,wikipedia__skwikiquote,identifier__OpenPlaques,name__vro,name__sa,wikipedia__fiu_vro,wikipedia__sa,identifier__SCOPE,wikipedia__fawikiquote,name__hrx,name__lfn,name__pdt,name__sli,wikipedia__ang,identifier__elonet,identifier__IIAF,identifier__CiNii,identifier__saebi,name__jam,name__kab,name__pap,name__prg,name__rgn,name__ky,wikipedia__ky,identifier__Oxforddnb,identifier__hansard,name__mt,identifier__senate_nl,identifier__DNF,name__kana,identifier__allmovie,name__te,wikipedia__te,instagram,wikipedia__kowikiquote,identifier__CTHS,identifier__magdeburg,identifier__bigenc_ru,identifier__youtube,identifier__wikitree,wikipedia__nowikiquote,name__szl,wikipedia__szl,identifier__NSK,identifier__google_knowledge,wikipedia__azb,identifier__guardian_topic,name__azb,identifier__google_plus,occupation,wikipedia__ay,identifier__nobel_prize,identifier__BiblioNet,wikipedia__frr,wikipedia__arwikinews,identifier__flickr,identifier__nyt_topic,identifier__nlg,name__als,identifier__ne_se,identifier__quora,identifier__snac,email,wikipedia__xmf,name__xmf,wikipedia__bewikiquote,name__or,identifier__persee,name__hif_latn,name__hil,name__ho,name__hz,name__ig,name__ik,name__ike_latn,name__kaa,name__ki,name__kk_latn,name__kk_tr,name__ku_latn,name__rup,name__tpi
Q2650478,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,,Alois Strohmayr,Alois Strohmayr,Alois Strohmayr,,male,1908-08-30,1993-02-27,,Alois,,Alois Strohmayr,Alois Strohmayr,,,Alois Strohmayr,,,226097328,1018735518,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Strohmayr,,,,,,,,Alois Strohmayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2650516,Alois Zimmer,Alois Zimmer,Alois Zimmer,Alois Zimmer,Alois Zimmer,Alois Zimmer,Alois Zimmer,Alois Zimmer,,Alois Zimmer,Alois Zimmer,Alois Zimmer,,male,1896-05-18,1973-04-11,Zimmer,Alois,,Alois Zimmer,Alois Zimmer,,,Alois Zimmer,,,275297773,1027577660,,,,,,,Alois Zimmer,Alois Zimmer,,,,,,,,,,,,,,00000005049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ألويس زيمر,,,,,,ألويس زيمر,,,,,,,,,,,,,,,,,,,,,,Alois Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alois Zimmer,,,,,,,,Alois Zimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2650617,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,,Aloys Feldmann,Aloys Feldmann,Aloys Feldmann,,male,1897-04-25,1965-10-09,Feldmann,Aloys,,Aloys Feldmann,,,,,,,192288433,,,,,,,,,Aloys Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Feldmann,,,,,,,,Aloys Feldmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2650653,Aloys Lenz,Aloys Lenz,,,,,Aloys Lenz,Aloys Lenz,,Aloys Lenz,Aloys Lenz,"Aloys Lenz (Politiker, 1910)",,male,1910-02-10,1976-03-01,,Aloys,,"Aloys Lenz (Politiker, 1910)",,,,,,,,1105203433,,,,,,,,Aloys Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aloys Lenz,,,,,,,,Aloys Lenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2651032,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,Alphons Horten,,male,1907-11-09,2003-12-01,,Alphons,,Alphons Horten,Alphons Horten,,,Alphons Horten,,"https://upload.wikimedia.org/wikipedia/commons/3/3f/Bundesarchiv_B_145_Bild-F064648-0009,_Bonn,_Ludwig-Erhard-Stiftung,_Auszeichnung.jpg",64819405,119527413,,,,,,,Alphons Horten,Alphons Horten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphons Horten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphons Horten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphons Horten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alphons Horten,,,,,,,,Alphons Horten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2699362,Gerhard Schulze,,,,,,Gerhard Schulze,Gerhard Schulze,Gerhard Schulze,Gerhard Schulze,Gerhard Schulze,"Gerhard Schulze (Politiker, 1919)",,male,1919-09-01,2006-08-10,,Gerhard,,"Gerhard Schulze (Politiker, 1919)",Gerhard Schulze,,,Gerhard Schulze,,,261837546,122137116,,,,,,,,Gerhard Schulze,,,,,,,,,,,,,111867746,,124568433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gerhard Schulze,,,,,,,,Gerhard Schulze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q272658,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,,Dorothee Wilms,Dorothee Wilms,Dorothee Wilms,,female,1929-10-11,,,Dorothee,,Dorothee Wilms,Dorothee Wilms,,,Dorothee Wilms,Dorothee Wilms,"https://upload.wikimedia.org/wikipedia/commons/4/49/Bundesarchiv_B_145_Bild-F074179-0011,_Bonn,_Ministerin_Wilms.jpg",266454550,11864338X,Dorothea Wilms,,Dorothee Wilms,Dorothea Wilms,,/m/0b6gwjx,,Dorothee Wilms,,,,,,,,,Dorothee Wilms,0000 0000 2186 4714,n79014653,,,00000014888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorothee Wilms,,102478600,,,,,,,,,,Доротея Вильмс,,,,,,,,,,,,,,,,,"Вильмс, Доротея",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorothee Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorothee Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dorothee Wilms,,,,,,,,Dorothee Wilms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q272663,Aenne Brauksiepe,Aenne Brauksiepe,Aenne Brauksiepe,,,,Aenne Brauksiepe,Aenne Brauksiepe,,Aenne Brauksiepe,Aenne Brauksiepe,Aenne Brauksiepe,,female,1912-02-23,1997-01-01,,Anna,,Aenne Brauksiepe,Aenne Brauksiepe,,,Aenne Brauksiepe,Aenne Brauksiepe,"https://upload.wikimedia.org/wikipedia/commons/c/c0/Bundesarchiv_B_145_Bild-F029560-0027,_Essen,_CDU-Bundestagswahlkongress,_Brauksiepe.jpg",52621954,124412394,Anna Brauksiepe,,Aenne Brauksiepe,Anna Brauksiepe,,/m/0bglp4,,Aenne Brauksiepe,,,,,,,,,Category:Aenne Brauksiepe,,,,,00000009575,,,,PS_126253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aenne Brauksiepe,,,Aenne Brauksiepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aenne Brauksiepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aenne Brauksiepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aenne Brauksiepe,,,,,,,,Aenne Brauksiepe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2737822,Jürgen Schmieder,Jürgen Schmieder,,,,,Jürgen Schmieder,Jürgen Schmieder,,Jürgen Schmieder,Jürgen Schmieder,Jürgen Schmieder (Politiker),,male,1952-06-23,,,Jürgen,,Jürgen Schmieder (Politiker),,,,,Jürgen Schmieder,,,,,,,,,,,Jürgen Schmieder,,,,,,,,,Category:Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jürgen Schmieder,,,,,,,,Jürgen Schmieder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2777657,Martin Hirsch,Martin Hirsch,Martin Hirsch,Martin Hirsch,Martin Hirsch,Martin Hirsch,Martin Hirsch,Martin Hirsch,,Martin Hirsch,Martin Hirsch,Martin Hirsch,,male,1913-01-06,1992-04-12,,Martin,,Martin Hirsch,Martin Hirsch,,,Martin Hirsch,,,40170250,118551515,,,,,,,Martin Hirsch,Martin Hirsch,,,,,,,,,,0000 0001 1057 8701,n81050336,,070479771,00000012253,10958231h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Hirsch,,079095534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Hirsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Hirsch,,,,,,,,,,,,,,,,,,,,,,,,,Martin Hirsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin Hirsch,,,,,,,,Martin Hirsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,judge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q27791758,Rainer Hajek,,,,,,,,,Rainer Hajek,Rainer Hajek,Rainer Hajek,,male,1945-01-25,,,,,Rainer Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2789935,Nina Scheer,Nina Scheer,Nina Scheer,Nina Scheer,Nina Scheer,Nina Scheer,Nina Scheer,Nina Scheer,,Nina Scheer,Nina Scheer,Nina Scheer,,female,1971-09-11,,,Nina,http://www.bundestag.de/bundestag/abgeordnete18/biografien/S/scheer_nina.html,Nina Scheer,Nina Scheer,,,Nina Scheer,,https://upload.wikimedia.org/wikipedia/commons/c/c0/20140426_xl_dr-nina-scheer-mdb-vorstand-h-scheer-sti6335.jpg,80510924,136110428,,,,,,,Nina Scheer,Nina Scheer,,,,,,,,,Category:Nina Scheer,0000 0003 7201 5482,n2014007230,,,,,,,,,http://www.nina-scheer.de/,ninascheer.spd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Scheer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Scheer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Scheer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nina Scheer,,,,,,,,Nina Scheer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
