id,name,name__en,name__de,name__it,name__fr,wikipedia__en,gender,image,birth_date,given_name,identifier__VIAF,identifier__SUDOC,identifier__LCAuth,identifier__NUKAT,occupation,original_wikiname,name__nl,name__la,wikipedia__la,name__nb,name__da,name__nn,name__sv,name__eo,name__ja,wikipedia__eo,name__sl,name__pl,name__rw,name__af,name__es,name__hu,name__zh,wikipedia__af,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__it,wikipedia__ja,wikipedia__pl,wikipedia__rw,wikipedia__sl,wikipedia__sv,identifier__GND,identifier__freebase,identifier__ISNI,name__hi,name__ru,name__zh_hant,name__zh_cn,name__tr,wikipedia__hi,wikipedia__tr,death_date,name__ar,wikipedia__commons,identifier__BNF,identifier__NTA,family_name,wikipedia__st,twitter,identifier__FAST,identifier__snac,wikipedia__ar,name__lb,name__pt,name__fi,name__sw,name__ga,name__xh,name__zu,name__id,name__de_ch,name__en_ca,name__en_gb,name__pt_br,wikipedia__fi,wikipedia__ga,wikipedia__id,wikipedia__lb,wikipedia__nl,wikipedia__no,wikipedia__pt,wikipedia__ru,wikipedia__simple,wikipedia__sw,wikipedia__xh,wikipedia__zu,identifier__IMDB,identifier__DBNL,identifier__Munzinger,identifier__NNDB,identifier__BIBSYS,identifier__PTBNP,name__ko,wikipedia__ko,identifier__quora,name__hr,facebook,name__ve,name__ta,name__gu,wikipedia__da,wikipedia__gu,wikipedia__ta,wikipedia__ve,wikipedia__zh,identifier__ne_se,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__jv,name__pam,name__he,name__ms,name__ml,name__tl,name__et,name__ca,name__uk,wikipedia__ca,wikipedia__et,wikipedia__he,wikipedia__jv,wikipedia__ml,wikipedia__ms,wikipedia__pam,wikipedia__tl,wikipedia__uk,wikipedia__afwikiquote,name__ss,wikipedia__ss,identifier__Britannica,wikipedia__plwikiquote,name__oc,name__az,name__fa,wikipedia__az,wikipedia__fa,identifier__SELIBR,wikipedia__enwikiquote,identifier__GTAA,name__eu,name__yo,name__bn,name__ts,name__cs,name__be_tarask,name__sco,name__hy,name__ur,wikipedia__bn,wikipedia__eu,wikipedia__ur,wikipedia__yo,identifier__NDL,identifier__BNE,wikipedia__cs,wikipedia__cswikiquote,identifier__JewishEnc,identifier__NLI,name__cy,identifier__CANTIC,name__br,name__el,name__sr,name__be,name__ie,name__lv,name__vi,name__sh,name__scn,name__ro,name__th,name__mr,name__te,name__ka,name__nds,name__kn,name__gd,name__mk,name__ty,name__pa,name__yue,name__io,name__ast,name__sk,name__bg,wikipedia__ast,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__cy,wikipedia__el,wikipedia__eowikinews,wikipedia__frwikinews,wikipedia__gd,wikipedia__hr,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__ka,wikipedia__kn,wikipedia__lv,wikipedia__mk,wikipedia__mr,wikipedia__nds,wikipedia__nn,wikipedia__pa,wikipedia__ro,wikipedia__ruwikinews,wikipedia__scn,wikipedia__sco,wikipedia__sh,wikipedia__sk,wikipedia__sr,wikipedia__te,wikipedia__th,wikipedia__ty,wikipedia__vi,wikipedia__zh_yue,identifier__NKC,identifier__CSPAN,identifier__britishmuseum,identifier__nyt_topic
Q6738820,"Makashule Gana","Makashule Gana","Makashule Gana",,"Makashule Gana","Makashule Gana",male,,1983-08-11,,,,,,politician,,"Makashule Gana",,,"Makashule Gana","Makashule Gana","Makashule Gana","Makashule Gana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529967,"Comely Humphrey Maqocwa Maxegwana","Comely Humphrey Maqocwa Maxegwana",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530024,"Robert Alfred Lees","Robert Alfred Lees",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529935,"Yvonne Nkwenkwezi Phosa","Yvonne Nkwenkwezi Phosa",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890500,"Mangaqa Albert Mncwango","Mangaqa Albert Mncwango",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529974,"Boitumelo Joyce Maluleke","Boitumelo Joyce Maluleke",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529862,"Regina Mina Mpontseng Lesoma","Regina Mina Mpontseng Lesoma",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529896,"Girly Namhla Nobanda","Girly Namhla Nobanda",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529777,"Nokhaya Adelaide Mnisi","Nokhaya Adelaide Mnisi",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529942,"Mary-Ann Lindelwa Dunjwa","Mary-Ann Lindelwa Dunjwa",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6216362,"Johanna Edwards","Johanna Edwards","Johanna Edwards",,"Johanna Edwards","Johanna Edwards",female,,1978-02-27,Johanna,31387250,,n2004043339,,writer,,"Johanna Edwards",,,"Johanna Edwards","Johanna Edwards","Johanna Edwards","Johanna Edwards",,,,,,,,"Johanna Edwards","Johanna Edwards",,,,,,,,,,,,,,"0000 0000 4067 6313",,,,,,,,,,,,296595403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a10982024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529943,"Mncedisi Lutando Wellington Filtane","Mncedisi Lutando Wellington Filtane",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530068,"Dipuo Bertha Letsatsi-Duba","Dipuo Bertha Letsatsi-Duba",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529697,"Andrew Frans Madella","Andrew Frans Madella",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529757,"Phumuzile Catherine Ngwenya-Mabila","Phumuzile Catherine Ngwenya-Mabila",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529962,"Ahmed Munzoor Shaik Emam","Ahmed Munzoor Shaik Emam",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q17388948,"Senzeni Zokwana","Senzeni Zokwana","Senzeni Zokwana",,"Senzeni Zokwana","Senzeni Zokwana",male,,,,,,,,"trade unionist","Senzeni Zokwana","Senzeni Zokwana",,,,,,,,,,,,,,,,,,,,,,,,,,,,/m/010phxw8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16744469,"Désirée van der Walt","Désirée van der Walt","Désirée van der Walt",,"Désirée van der Walt",,female,,,"Désirée",,,,,politician,,"Désirée van der Walt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3241428,"Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu",female,"https://upload.wikimedia.org/wikipedia/commons/3/39/Lindiwe_Sisulu,_ABr_1200EF12909099127,_detail.jpg",1954-05-10,,,,,,politician,"Lindiwe Sisulu","Lindiwe Sisulu",,,"Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu",,,,,,"Lindiwe Sisulu","Lindiwe Sisulu","Lindiwe Sisulu",,"Lindiwe Sisulu","Lindiwe Sisulu",,"Lindiwe Sisulu",,,,,,,,/m/04n4kgx,,,"Линдайв Сисулу",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lindiwe Sisulu",,"Сисулу, Линдиве",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529722,"Luthando Richmond Mbinda","Luthando Richmond Mbinda",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5535621,"Geordin Hill-Lewis","Geordin Hill-Lewis",,,"Geordin Hill-Lewis","Geordin Hill-Lewis",male,,,,,,,,politician,"Geordin Hill-Lewis","Geordin Hill-Lewis",,,"Geordin Hill-Lewis","Geordin Hill-Lewis","Geordin Hill-Lewis","Geordin Hill-Lewis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5340080,"Edna Molewa","Edna Molewa","Edna Molewa","Edna Molewa","Edna Molewa","Edna Molewa",female,https://upload.wikimedia.org/wikipedia/commons/0/02/Edna_Molewa.jpg,1957-03-23,Edna,,,,,politician,"Edna Molewa","Edna Molewa",,,"Edna Molewa","Edna Molewa","Edna Molewa","Edna Molewa",,,,,,,,,,,,,,"Edna Molewa",,,,,,,,,,,,,,,,,,"إدنا مولوا",,,,,,,,,"إدنا مولوا",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529811,"Fezeka Sister Loliwe","Fezeka Sister Loliwe",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529644,"Millicent Ntombizodwa Sibongile Manana","Millicent Ntombizodwa Sibongile Manana",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529875,"Hlengiwe Octavia Mkhaliphi","Hlengiwe Octavia Mkhaliphi",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47890991,"Bennet Mzwenqaba Bhanga","Bennet Mzwenqaba Bhanga",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529816,"Lungiswa Veronica James","Lungiswa Veronica James",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16193273,"Thulas Nxesi","Thulas Nxesi","Thulas Nxesi",,"Thulas Nxesi","Thembelani Nxesi",male,,1959-01-01,,,,,,politician,"Thulas Nxesi","Thulas Nxesi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Thulas Nxesi","Thulas Nxesi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6752973,"Manuel de Freitas","Manuel de Freitas","Manuel de Freitas","Manuel de Freitas","Manuel de Freitas","Manuel de Freitas",male,,1968-10-28,Manuel,,,,,politician,"Manuel De Freitas","Manuel de Freitas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16746826,"Gratitude Magwanishe","Gratitude Magwanishe","Gratitude Magwanishe",,"Gratitude Magwanishe",,,,,,,,,,politician,,"Gratitude Magwanishe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529978,"Ross Kriel Purdon","Ross Kriel Purdon",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529908,"Khethamabala Petros Sithole","Khethamabala Petros Sithole",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529931,"Wilma Susan Newhoudt-Druchen","Wilma Susan Newhoudt-Druchen",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47530040,"Ntombovuyo Veronica Mente","Ntombovuyo Veronica Mente",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529825,"Vatiswa Bam-Mugwanya","Vatiswa Bam-Mugwanya",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q982259,"Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Patrick Lekota","Mosiuoa Lekota",male,"https://upload.wikimedia.org/wikipedia/commons/6/61/Mosiuoa_Lekota,_000215-D-9880W-112_detail.jpg",1948-08-13,Patrick,79409075,,n90659499,,politician,"Mosiuoa Lekota","Mosiuoa Lekota",,,"Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota",,"モシワ・レコタ",,"Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","莫司奧·萊科塔","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","モシワ・レコタ","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota","Mosiuoa Lekota",119051664,/m/0cfbgn,"0000 0003 7406 4333",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529865,"Celiwe Qhamkile Madlopha","Celiwe Qhamkile Madlopha",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4768956,"Annelie Lotriet","Annelie Lotriet","Annelie Lotriet","Annelie Lotriet","Annelie Lotriet","Annelie Lotriet",female,https://upload.wikimedia.org/wikipedia/commons/e/e4/Annelie_Lotriet.jpg,,Annelie,,,,,politician,"Annelie Lotriet","Annelie Lotriet",,,"Annelie Lotriet","Annelie Lotriet","Annelie Lotriet","Annelie Lotriet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529960,"Nomsa Innocencia Tarabella-Marchesi","Nomsa Innocencia Tarabella-Marchesi",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529915,"Tandi Mahambehlala","Tandi Mahambehlala",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q47529691,"Derick Mnguni","Derick Mnguni",,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
