id,identifier__parlamentdotch,name,sort_name,given_name,family_name,birth_date,gender,area,area_id,council,council_id,party,party_id,faction,faction_id,term,source,start_date,end_date
1130,1130,"Reto Wehrli","Wehrli, Reto",Reto,Wehrli,1965-02-01,male,Schwyz,SZ,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1130,,
1131,1131,"Evi Allemann","Allemann, Evi",Evi,Allemann,1978-07-16,female,Bern,BE,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1131,,
1132,1132,"Jean-Noël Rey","Rey, Jean-Noël","Jean-Noël",Rey,1949-12-23,male,Wallis,VS,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1132,,
1133,1133,"Christophe Darbellay","Darbellay, Christophe",Christophe,Darbellay,1971-03-07,male,Wallis,VS,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1133,,
1134,1134,"Luc Recordon","Recordon, Luc",Luc,Recordon,1955-09-20,male,Waadt,VD,NR,1,GPS,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1134,,
1135,1135,"Adrian Amstutz","Amstutz, Adrian",Adrian,Amstutz,1953-12-02,male,Bern,BE,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1135,,
1136,1136,"Walter Jermann","Jermann, Walter",Walter,Jermann,1945-05-26,male,Basel-Landschaft,BL,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1136,,
1137,1137,"Walter Müller","Müller, Walter",Walter,"Müller",1948-04-25,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1137,2003-12-04,
1138,1138,"Martin Bäumle","Bäumle, Martin",Martin,"Bäumle",1964-06-03,male,"Zürich",ZH,NR,1,glp,0,-,99,47,https://www.parlament.ch/en/biografie?CouncillorId=1138,2004-08-20,
1139,1139,"Christa Markwalder","Markwalder, Christa",Christa,Markwalder,1975-07-27,female,Bern,BE,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1139,2003-12-04,
1140,1140,"Laura Sadis","Sadis, Laura",Laura,Sadis,1961-03-11,female,Tessin,TI,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1140,2003-12-04,2007-05-29
1141,1141,"Philipp Müller","Müller, Philipp",Philipp,"Müller",1952-09-05,male,Aargau,AG,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1141,2003-12-04,
1142,1142,"Walter Wobmann","Wobmann, Walter",Walter,Wobmann,1957-11-21,male,Solothurn,SO,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1142,,
1143,1143,"Sep Cathomas","Cathomas, Sep",Sep,Cathomas,1945-04-02,male,"Graubünden",GR,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1143,,
1144,1144,"Martine Brunschwig Graf","Brunschwig Graf, Martine",Martine,"Brunschwig Graf",1950-03-16,female,Genf,GE,NR,1,LDP,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1144,2003-12-04,
1145,1145,"Yvan Perrin","Perrin, Yvan",Yvan,Perrin,1966-12-09,male,Neuenburg,NE,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1145,,
1146,1146,"Marianne Huguenin","Huguenin, Marianne",Marianne,Huguenin,1950-05-01,female,Waadt,VD,NR,1,PdA,0,-,99,47,https://www.parlament.ch/en/biografie?CouncillorId=1146,,
1147,1147,"Margret Kiener Nellen","Kiener Nellen, Margret",Margret,"Kiener Nellen",1953-04-17,female,Bern,BE,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1147,,
1148,1148,"Géraldine Savary","Savary, Géraldine","Géraldine",Savary,1968-11-14,female,Waadt,VD,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1148,,
1150,1150,"Christian Levrat","Levrat, Christian",Christian,Levrat,1970-07-07,male,Freiburg,FR,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1150,,
1151,1151,"Josy Gyr-Steiner","Gyr-Steiner, Josy",Josy,Gyr-Steiner,1949-10-10,female,Schwyz,SZ,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1151,,2007-04-18
1152,1152,"André Daguet","Daguet, André","André",Daguet,1947-06-01,male,Bern,BE,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1152,,
1153,1153,"Ruedi Noser","Noser, Ruedi",Ruedi,Noser,1961-04-14,male,"Zürich",ZH,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1153,2003-12-04,
1154,1154,"Pierre Kohler","Kohler, Pierre",Pierre,Kohler,1964-02-03,male,Jura,JU,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1154,,
1155,1155,"Therese Frösch","Frösch, Therese",Therese,"Frösch",1951-06-22,female,Bern,BE,NR,1,GB,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1155,2005-11-19,
1156,1156,"Bea Heim","Heim, Bea",Bea,Heim,1946-04-07,female,Solothurn,SO,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1156,,
1157,1157,"Jacques Pagan","Pagan, Jacques",Jacques,Pagan,1942-07-17,male,Genf,GE,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1157,,
1158,1158,"Josef Lang","Lang, Josef",Josef,Lang,1954-04-29,male,Zug,ZG,NR,1,Al,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1158,,
1159,1159,"Pirmin Schwander","Schwander, Pirmin",Pirmin,Schwander,1961-12-28,male,Schwyz,SZ,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1159,,
1160,1160,"Pierre Vanek","Vanek, Pierre",Pierre,Vanek,1954-12-09,male,Genf,GE,NR,1,AdG,0,-,99,47,https://www.parlament.ch/en/biografie?CouncillorId=1160,,
1233,1233,"Hans Rutschmann","Rutschmann, Hans",Hans,Rutschmann,1947-07-04,male,"Zürich",ZH,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1233,2004-03-01,
1267,1267,"Hans Stöckli","Stöckli, Hans",Hans,"Stöckli",1952-04-12,male,Bern,BE,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1267,2004-09-20,
1279,1279,"Roger Nordmann","Nordmann, Roger",Roger,Nordmann,1973-03-23,male,Waadt,VD,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1279,2004-11-30,
1288,1288,"Viola Amherd","Amherd, Viola",Viola,Amherd,1962-06-07,female,Wallis,VS,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1288,2005-05-31,
1289,1289,"Luc Barthassat","Barthassat, Luc",Luc,Barthassat,1960-09-03,male,Genf,GE,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1289,2005-05-30,
1293,1293,"Francine John-Calame","John-Calame, Francine",Francine,John-Calame,1954-04-30,female,Neuenburg,NE,NR,1,GPS,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1293,2005-05-31,
1294,1294,"Lieni Füglistaller","Füglistaller, Lieni",Lieni,"Füglistaller",1951-12-31,male,Aargau,AG,NR,1,SVP,0,V,4,47,https://www.parlament.ch/en/biografie?CouncillorId=1294,2005-05-30,
1295,1295,"Edith Graf-Litscher","Graf-Litscher, Edith",Edith,Graf-Litscher,1964-03-25,female,Thurgau,TG,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=1295,2005-05-30,
1318,1318,"Louis Schelbert","Schelbert, Louis",Louis,Schelbert,1952-10-31,male,Luzern,LU,NR,1,GPS,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1318,2006-03-06,
1321,1321,"Urs Bernhardsgrütter","Bernhardsgrütter, Urs",Urs,"Bernhardsgrütter",1962-07-28,male,"St. Gallen",SG,NR,1,GPS,0,G,6,47,https://www.parlament.ch/en/biografie?CouncillorId=1321,2006-06-06,
1336,1336,"Markus Zemp","Zemp, Markus",Markus,Zemp,1954-06-25,male,Aargau,AG,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1336,2006-09-18,
1337,1337,"Ida Glanzmann-Hunkeler","Glanzmann-Hunkeler, Ida",Ida,Glanzmann-Hunkeler,1958-09-29,female,Luzern,LU,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1337,2006-09-18,
1338,1338,"Andreas Zeller","Zeller, Andreas",Andreas,Zeller,1948-10-09,male,"St. Gallen",SG,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1338,2006-09-18,
1343,1343,"Urs Hany","Hany, Urs",Urs,Hany,1955-10-01,male,"Zürich",ZH,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1343,2006-12-18,
1344,1344,"Urs Schweizer","Schweizer, Urs",Urs,Schweizer,1952-06-27,male,Basel-Stadt,BS,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1344,2006-12-11,
1345,1345,"Thomas Müller","Müller, Thomas",Thomas,"Müller",1952-12-01,male,"St. Gallen",SG,NR,1,CVP,0,C,3,47,https://www.parlament.ch/en/biografie?CouncillorId=1345,2006-12-04,
1346,1346,"Isabelle Moret","Moret, Isabelle",Isabelle,Moret,1970-12-30,female,Waadt,VD,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1346,2006-12-04,
1352,1352,"Jürg Michel","Michel, Jürg","Jürg",Michel,1955-09-28,male,"Graubünden",GR,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=1352,2007-03-05,
3828,3828,"Ignazio Cassis","Cassis, Ignazio",Ignazio,Cassis,1961-04-13,male,Tessin,TI,NR,1,FDP-Liberale,0,RL,1,47,https://www.parlament.ch/en/biografie?CouncillorId=3828,2007-06-04,
3829,3829,"Andy Tschümperlin","Tschümperlin, Andy",Andy,"Tschümperlin",1962-03-11,male,Schwyz,SZ,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=3829,2007-06-04,
3830,3830,"Marina Carobbio Guscetti","Carobbio Guscetti, Marina",Marina,"Carobbio Guscetti",1966-06-12,female,Tessin,TI,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=3830,2007-06-04,
3833,3833,"Josiane Aubert","Aubert, Josiane",Josiane,Aubert,1949-04-07,female,Waadt,VD,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=3833,2007-06-04,
3865,3865,"Jean-François Steiert","Steiert, Jean-François","Jean-François",Steiert,1961-02-07,male,Freiburg,FR,NR,1,SP,0,S,2,47,https://www.parlament.ch/en/biografie?CouncillorId=3865,2007-09-17,
9,9,"Ruedi Baumann","Baumann, Ruedi",Ruedi,Baumann,1947-11-11,male,Bern,BE,NR,1,GPS,0,G,6,46,https://www.parlament.ch/en/biografie?CouncillorId=9,,
14,14,"Duri Bezzola","Bezzola, Duri",Duri,Bezzola,1942-06-23,male,"Graubünden",GR,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=14,,
15,15,"Max Binder","Binder, Max",Max,Binder,1947-11-26,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=15,,
21,21,"Christoph Blocher","Blocher, Christoph",Christoph,Blocher,1940-10-11,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=21,,
26,26,"Roland F. Borer","Borer, Roland F.","Roland F.",Borer,1951-01-27,male,Solothurn,SO,NR,1,FPS,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=26,,
28,28,"Toni Bortoluzzi","Bortoluzzi, Toni",Toni,Bortoluzzi,1947-02-16,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=28,,
33,33,"Cécile Bühlmann","Bühlmann, Cécile","Cécile","Bühlmann",1949-12-03,female,Luzern,LU,NR,1,GPS,0,G,6,46,https://www.parlament.ch/en/biografie?CouncillorId=33,,
34,34,"Gerold Bührer","Bührer, Gerold",Gerold,"Bührer",1948-06-23,male,Schaffhausen,SH,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=34,,
56,56,"Jean-Nils de Dardel","de Dardel, Jean-Nils",Jean-Nils,"de Dardel",1943-11-04,male,Genf,GE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=56,,
63,63,"Rosmarie Dormann","Dormann, Rosmarie",Rosmarie,Dormann,1947-03-27,female,Luzern,LU,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=63,,
70,70,"Jacques-Simon Eggly","Eggly, Jacques-Simon",Jacques-Simon,Eggly,1942-09-04,male,Genf,GE,NR,1,LDP,0,L,7,46,https://www.parlament.ch/en/biografie?CouncillorId=70,,
74,74,"Christoph Eymann","Eymann, Christoph",Christoph,Eymann,1951-01-15,male,Basel-Stadt,BS,NR,1,LDP,0,L,7,46,https://www.parlament.ch/en/biografie?CouncillorId=74,,2001-09-16
76,76,"Hugo Fasel","Fasel, Hugo",Hugo,Fasel,1955-10-04,male,Freiburg,FR,NR,1,CSP,0,G,6,46,https://www.parlament.ch/en/biografie?CouncillorId=76,,
77,77,"Lisbeth Fehr","Fehr, Lisbeth",Lisbeth,Fehr,1938-04-14,female,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=77,,
81,81,"Ulrich Fischer","Fischer, Ulrich",Ulrich,Fischer,1940-02-02,male,Aargau,AG,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=81,,
83,83,"Claude Frey","Frey, Claude",Claude,Frey,1943-07-16,male,Neuenburg,NE,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=83,,
84,84,"Walter Frey","Frey, Walter",Walter,Frey,1943-07-30,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=84,,2001-11-25
91,91,"Ulrich Giezendanner","Giezendanner, Ulrich",Ulrich,Giezendanner,1953-10-31,male,Aargau,AG,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=91,,
94,94,"Christine Goll","Goll, Christine",Christine,Goll,1956-12-10,female,"Zürich",ZH,NR,1,FraP!,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=94,,
95,95,"Ruth Gonseth","Gonseth, Ruth",Ruth,Gonseth,1943-05-31,female,Basel-Landschaft,BL,NR,1,GPS,0,G,6,46,https://www.parlament.ch/en/biografie?CouncillorId=95,,2001-05-31
97,97,"Andreas Gross","Gross, Andreas",Andreas,Gross,1952-08-21,male,"Zürich",ZH,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=97,,
100,100,"Hans Rudolf Gysin","Gysin, Hans Rudolf","Hans Rudolf",Gysin,1940-12-29,male,Basel-Landschaft,BL,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=100,,
101,101,"Barbara Haering","Haering, Barbara",Barbara,Haering,1953-09-20,female,"Zürich",ZH,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=101,,
105,105,"Andrea Hämmerle","Hämmerle, Andrea",Andrea,"Hämmerle",1946-11-09,male,"Graubünden",GR,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=105,,
107,107,"Trix Heberlein","Heberlein, Trix",Trix,Heberlein,1942-07-17,female,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=107,,
108,108,"Rolf Hegetschweiler","Hegetschweiler, Rolf",Rolf,Hegetschweiler,1937-12-03,male,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=108,,
111,111,"Peter Hess","Hess, Peter",Peter,Hess,1948-05-14,male,Zug,ZG,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=111,2001-11-26,
113,113,"Pia Hollenstein","Hollenstein, Pia",Pia,Hollenstein,1950-09-13,female,"St. Gallen",SG,NR,1,GPS,0,G,6,46,https://www.parlament.ch/en/biografie?CouncillorId=113,2002-11-25,
131,131,"Josef Leu","Leu, Josef",Josef,Leu,1950-09-04,male,Luzern,LU,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=131,,
138,138,"Jean-Philippe Maitre","Maitre, Jean-Philippe",Jean-Philippe,Maitre,1949-06-18,male,Genf,GE,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=138,2002-10-07,
140,140,"Werner Marti","Marti, Werner",Werner,Marti,1957-04-20,male,Glarus,GL,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=140,,
142,142,"Flavio Maspoli","Maspoli, Flavio",Flavio,Maspoli,1950-01-29,male,Tessin,TI,NR,1,Lega,0,-,99,46,https://www.parlament.ch/en/biografie?CouncillorId=142,,
146,146,"Ueli Maurer","Maurer, Ueli",Ueli,Maurer,1950-12-01,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=146,,
156,156,"Lili Nabholz","Nabholz, Lili",Lili,Nabholz,1944-12-31,female,"Zürich",ZH,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=156,,
170,170,"Hansueli Raggenbass","Raggenbass, Hansueli",Hansueli,Raggenbass,1948-07-31,male,Thurgau,TG,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=170,,
172,172,"Paul Rechsteiner","Rechsteiner, Paul",Paul,Rechsteiner,1952-08-26,male,"St. Gallen",SG,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=172,,
193,193,"Rémy Scheurer","Scheurer, Rémy","Rémy",Scheurer,1934-03-11,male,Neuenburg,NE,NR,1,LDP,0,L,7,46,https://www.parlament.ch/en/biografie?CouncillorId=193,,
198,198,"Walter Schmied","Schmied, Walter",Walter,Schmied,1953-01-09,male,Bern,BE,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=198,,
205,205,"Hanspeter Seiler","Seiler, Hanspeter",Hanspeter,Seiler,1933-09-09,male,Bern,BE,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=205,2000-11-28,
210,210,"Jean Spielmann","Spielmann, Jean",Jean,Spielmann,1944-05-27,male,Genf,GE,NR,1,PdA,0,-,99,46,https://www.parlament.ch/en/biografie?CouncillorId=210,2001-10-06,
214,214,"Luzi Stamm","Stamm, Luzi",Luzi,Stamm,1952-09-09,male,Aargau,AG,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=214,2001-03-13,
217,217,"Franz Steinegger","Steinegger, Franz",Franz,Steinegger,1943-03-08,male,Uri,UR,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=217,,
219,219,"Rudolf Strahm","Strahm, Rudolf",Rudolf,Strahm,1943-08-03,male,Bern,BE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=219,,
221,221,"Marc Frédéric Suter","Suter, Marc Frédéric","Marc Frédéric",Suter,1953-04-03,male,Bern,BE,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=221,,
224,224,"Alexander Tschäppät","Tschäppät, Alexander",Alexander,"Tschäppät",1952-04-16,male,Bern,BE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=224,,
226,226,"Karl Tschuppert","Tschuppert, Karl",Karl,Tschuppert,1941-05-03,male,Luzern,LU,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=226,,
229,229,"Peter Vollmer","Vollmer, Peter",Peter,Vollmer,1946-04-14,male,Bern,BE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=229,,
234,234,"Roland Wiederkehr","Wiederkehr, Roland",Roland,Wiederkehr,1943-01-27,male,"Zürich",ZH,NR,1,LdU,0,E,102,46,https://www.parlament.ch/en/biografie?CouncillorId=234,2002-11-25,
235,235,"Milli Wittenwiler","Wittenwiler, Milli",Milli,Wittenwiler,1943-09-13,female,"St. Gallen",SG,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=235,,
241,241,"Josef Zisyadis","Zisyadis, Josef",Josef,Zisyadis,1956-04-17,male,Waadt,VD,NR,1,PdA,0,-,99,46,https://www.parlament.ch/en/biografie?CouncillorId=241,,
245,245,"Otto Zwygart","Zwygart, Otto",Otto,Zwygart,1940-01-16,male,Bern,BE,NR,1,EVP,0,E,102,46,https://www.parlament.ch/en/biografie?CouncillorId=245,,2000-09-17
254,254,"Rudolf Steiner","Steiner, Rudolf",Rudolf,Steiner,1945-08-10,male,Solothurn,SO,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=254,,
255,255,"Hans Zbinden","Zbinden, Hans",Hans,Zbinden,1945-06-07,male,Aargau,AG,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=255,,2002-03-22
264,264,"Hermann Weyeneth","Weyeneth, Hermann",Hermann,Weyeneth,1943-07-26,male,Bern,BE,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=264,,
268,268,"Simon Schenk","Schenk, Simon",Simon,Schenk,1946-05-16,male,Bern,BE,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=268,,
269,269,"Stephanie Baumann","Baumann, Stephanie",Stephanie,Baumann,1951-11-05,female,Bern,BE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=269,,
273,273,"Brigitta M. Gadient","Gadient, Brigitta M.","Brigitta M.",Gadient,1960-03-14,female,"Graubünden",GR,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=273,,
279,279,"Giuliano Bignasca","Bignasca, Giuliano",Giuliano,Bignasca,1945-04-10,male,Tessin,TI,NR,1,Lega,0,-,99,46,https://www.parlament.ch/en/biografie?CouncillorId=279,,
298,298,"Regine Aeppli","Aeppli, Regine",Regine,Aeppli,1952-10-05,female,"Zürich",ZH,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=298,,
301,301,"Boris Banga","Banga, Boris",Boris,Banga,1949-08-09,male,Solothurn,SO,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=301,,
303,303,"Käthi Bangerter","Bangerter, Käthi","Käthi",Bangerter,1937-07-13,female,Bern,BE,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=303,,
304,304,"J. Alexander Baumann","Baumann, J. Alexander","J. Alexander",Baumann,1942-12-10,male,Thurgau,TG,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=304,,
305,305,"Didier Berberat","Berberat, Didier",Didier,Berberat,1956-12-01,male,Neuenburg,NE,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=305,,
307,307,"Toni Brunner","Brunner, Toni",Toni,Brunner,1974-08-23,male,"St. Gallen",SG,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=307,,
309,309,"Franco Cavalli","Cavalli, Franco",Franco,Cavalli,1942-07-03,male,Tessin,TI,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=309,2002-06-03,
310,310,"Pierre Chiffelle","Chiffelle, Pierre",Pierre,Chiffelle,1957-03-23,male,Waadt,VD,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=310,,2002-06-02
311,311,"Yves Christen","Christen, Yves",Yves,Christen,1941-07-13,male,Waadt,VD,NR*,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=311,2002-11-25,
313,313,"John Dupraz","Dupraz, John",John,Dupraz,1945-07-08,male,Genf,GE,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=313,,
314,314,"Adalbert Durrer","Durrer, Adalbert",Adalbert,Durrer,1950-11-17,male,Obwalden,OW,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=314,,2001-10-05
315,315,"Toni Eberhard","Eberhard, Toni",Toni,Eberhard,1949-08-25,male,Schwyz,SZ,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=315,,
316,316,"Christine Egerszegi-Obrist","Egerszegi-Obrist, Christine",Christine,Egerszegi-Obrist,1948-05-29,female,Aargau,AG,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=316,,
317,317,"Melchior Ehrler","Ehrler, Melchior",Melchior,Ehrler,1948-09-25,male,Aargau,AG,NR,1,CVP,0,C,3,46,https://www.parlament.ch/en/biografie?CouncillorId=317,,
318,318,"Edi Engelberger","Engelberger, Edi",Edi,Engelberger,1940-01-26,male,Nidwalden,NW,NR,1,FDP-Liberale,0,R,1,46,https://www.parlament.ch/en/biografie?CouncillorId=318,,
319,319,"Hans Fehr","Fehr, Hans",Hans,Fehr,1947-01-14,male,"Zürich",ZH,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=319,,
321,321,"Peter Föhn","Föhn, Peter",Peter,"Föhn",1952-12-11,male,Schwyz,SZ,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=321,,
322,322,"Jakob Freund","Freund, Jakob",Jakob,Freund,1946-06-08,male,"Appenzell A.-Rh.",AR,NR,1,SVP,0,V,4,46,https://www.parlament.ch/en/biografie?CouncillorId=322,,
323,323,"Christian Grobet","Grobet, Christian",Christian,Grobet,1941-07-26,male,Genf,GE,NR,1,AdG,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=323,1999-12-16,
324,324,"Jost Gross","Gross, Jost",Jost,Gross,1946-03-01,male,Thurgau,TG,NR,1,SP,0,S,2,46,https://www.parlament.ch/en/biografie?CouncillorId=324,,
